yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Re-Export,Oman,World,45,Cork and articles of cork,840436,,,-36.8535712,174.7456809
2016,2016,Re-Export,Oman,Belgium,45,Cork and articles of cork,620587,,,50.6402809,4.6667145
2016,2016,Re-Export,Oman,Kuwait,45,Cork and articles of cork,56697,,,29.2733964,47.4979476
2016,2016,Re-Export,Oman,United Arab Emirates,45,Cork and articles of cork,161201,,,24.0002488,53.9994829
2016,2016,Re-Export,Oman,Venezuela,45,Cork and articles of cork,1950,,,8.0018709,-66.1109318
2017,2017,Re-Export,Oman,World,45,Cork and articles of cork,788200,,,-36.8535712,174.7456809
2017,2017,Re-Export,Oman,Iran,45,Cork and articles of cork,4775,,,32.6475314,54.5643516
2017,2017,Re-Export,Oman,Qatar,45,Cork and articles of cork,63126,,,25.3336984,51.2295295
2017,2017,Re-Export,Oman,Saudi Arabia,45,Cork and articles of cork,78023,,,25.6242618,42.3528328
2017,2017,Re-Export,Oman,Sudan,45,Cork and articles of cork,780,,,14.5844444,29.4917691
2017,2017,Re-Export,Oman,United Arab Emirates,45,Cork and articles of cork,635240,,,24.0002488,53.9994829
2017,2017,Re-Export,Oman,Egypt,45,Cork and articles of cork,1053,,,26.2540493,29.2675469
2017,2017,Re-Export,Oman,Yemen,45,Cork and articles of cork,5201,,,16.3471243,47.8915271
2018,2018,Re-Export,Oman,World,45,Cork and articles of cork,695628,,,-36.8535712,174.7456809
2018,2018,Re-Export,Oman,Iran,45,Cork and articles of cork,1820,,,32.6475314,54.5643516
2018,2018,Re-Export,Oman,Qatar,45,Cork and articles of cork,52892,,,25.3336984,51.2295295
2018,2018,Re-Export,Oman,Saudi Arabia,45,Cork and articles of cork,26007,,,25.6242618,42.3528328
2018,2018,Re-Export,Oman,United Arab Emirates,45,Cork and articles of cork,431240,,,24.0002488,53.9994829
2018,2018,Re-Export,Oman,Egypt,45,Cork and articles of cork,180234,,,26.2540493,29.2675469
2018,2018,Re-Export,Oman,Free Zones,45,Cork and articles of cork,3433,,,,
2019,2019,Re-Export,Oman,World,45,Cork and articles of cork,276777,,,-36.8535712,174.7456809
2019,2019,Re-Export,Oman,Iran,45,Cork and articles of cork,15331,,,32.6475314,54.5643516
2019,2019,Re-Export,Oman,Italy,45,Cork and articles of cork,1123,,,42.6384261,12.674297
2019,2019,Re-Export,Oman,Qatar,45,Cork and articles of cork,8704,,,25.3336984,51.2295295
2019,2019,Re-Export,Oman,United Arab Emirates,45,Cork and articles of cork,247836,,,24.0002488,53.9994829
2019,2019,Re-Export,Oman,Turkey,45,Cork and articles of cork,10,,,38.9597594,34.9249653
2019,2019,Re-Export,Oman,Yemen,45,Cork and articles of cork,3771,,,16.3471243,47.8915271
2020,2020,Re-Export,Oman,World,45,Cork and articles of cork,264546,,,-36.8535712,174.7456809
2020,2020,Re-Export,Oman,Iran,45,Cork and articles of cork,115500,,,32.6475314,54.5643516
2020,2020,Re-Export,Oman,Qatar,45,Cork and articles of cork,18517,,,25.3336984,51.2295295
2020,2020,Re-Export,Oman,United Arab Emirates,45,Cork and articles of cork,130293,,,24.0002488,53.9994829
2020,2020,Re-Export,Oman,Yemen,45,Cork and articles of cork,234,,,16.3471243,47.8915271
2021,2021,Re-Export,Oman,World,45,Cork and articles of cork,1803646,,,-36.8535712,174.7456809
2021,2021,Re-Export,Oman,Iran,45,Cork and articles of cork,1588067,,,32.6475314,54.5643516
2021,2021,Re-Export,Oman,Netherlands,45,Cork and articles of cork,569,,,52.2434979,5.6343227
2021,2021,Re-Export,Oman,Qatar,45,Cork and articles of cork,7084,,,25.3336984,51.2295295
2021,2021,Re-Export,Oman,Sudan,45,Cork and articles of cork,520,,,14.5844444,29.4917691
2021,2021,Re-Export,Oman,United Arab Emirates,45,Cork and articles of cork,202738,,,24.0002488,53.9994829
2021,2021,Re-Export,Oman,Turkey,45,Cork and articles of cork,260,,,38.9597594,34.9249653
2021,2021,Re-Export,Oman,Yemen,45,Cork and articles of cork,4405,,,16.3471243,47.8915271
