yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Export,Qatar,World,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,2412440.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2015,2015.0,Export,Qatar,Afghanistan,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,167862.0,,25.3336984,51.2295295,33.7680065,66.2385139
2015,2015.0,Export,Qatar,Italy,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,22123.0,,25.3336984,51.2295295,42.6384261,12.674297
2015,2015.0,Export,Qatar,Oman,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,391647.0,,25.3336984,51.2295295,21.0000287,57.0036901
2015,2015.0,Export,Qatar,Netherlands,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,109740.0,,25.3336984,51.2295295,52.2434979,5.6343227
2015,2015.0,Export,Qatar,Saudi Arabia,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,653107.0,,25.3336984,51.2295295,25.6242618,42.3528328
2015,2015.0,Export,Qatar,Singapore,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,41799.0,,25.3336984,51.2295295,1.357107,103.8194992
2015,2015.0,Export,Qatar,Syria,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,25041.0,,25.3336984,51.2295295,34.6401861,39.0494106
2015,2015.0,Export,Qatar,United Arab Emirates,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,986411.0,,25.3336984,51.2295295,24.0002488,53.9994829
2015,2015.0,Export,Qatar,United Kingdom,15.0,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,14706.0,,25.3336984,51.2295295,54.7023545,-3.2765753
