yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Export,Armenia,World,4.0,Dairy produce; birds eggs; natural honey;,2176463.0,,40.7696272,44.6736646,-36.8535712,174.7456809
2006,2006.0,Export,Armenia,Georgia,4.0,Dairy produce; birds eggs; natural honey;,593555.0,,40.7696272,44.6736646,32.3293809,-83.1137366
2006,2006.0,Export,Armenia,Russian Federation,4.0,Dairy produce; birds eggs; natural honey;,1096498.0,,40.7696272,44.6736646,64.6863136,97.7453061
2006,2006.0,Export,Armenia,Switzerland,4.0,Dairy produce; birds eggs; natural honey;,6763.0,,40.7696272,44.6736646,46.7985624,8.2319736
2006,2006.0,Export,Armenia,United Arab Emirates,4.0,Dairy produce; birds eggs; natural honey;,13277.0,,40.7696272,44.6736646,24.0002488,53.9994829
2006,2006.0,Export,Armenia,Ukraine,4.0,Dairy produce; birds eggs; natural honey;,22000.0,,40.7696272,44.6736646,49.4871968,31.2718321
2006,2006.0,Export,Armenia,USA,4.0,Dairy produce; birds eggs; natural honey;,444369.0,,40.7696272,44.6736646,39.7837304,-100.445882
2006,2006.0,Export,Armenia,Yemen,4.0,Dairy produce; birds eggs; natural honey;,2.0,,40.7696272,44.6736646,16.3471243,47.8915271
