yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2010,2010,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Central Asia,Asia,31555,33.7680065,66.2385139,39.89317229901691,61.060280637304274
2010,2010,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Eastern Asia,Asia,248283,33.7680065,66.2385139,37.977378106878206,73.97804075806764
2010,2010,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Eastern Europe,Europe,94,33.7680065,66.2385139,51.67568633314729,27.673469819741847
2010,2010,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Southern Asia,Asia,388594,33.7680065,66.2385139,25.499703063807168,75.5024015339642
2010,2010,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Southern Europe,Europe,19450,33.7680065,66.2385139,40.12399607988535,20.742583178432696
2010,2010,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,World,World,1069280,33.7680065,66.2385139,,
2010,2010,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Iraq, Iraq,120800,33.7680065,66.2385139,,
2010,2010,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,Pakistan, Pakistan,79770,33.7680065,66.2385139,,
2010,2010,Export,Afghanistan,25,Salt; sulfur; earths and stone; plastering materials,United Arab Emirates, United Arab Emirates,123755,33.7680065,66.2385139,,
