yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2015,2015,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,742324,30.3308401,71.247499,37.977378106878206,73.97804075806764
2015,2015,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,686947,30.3308401,71.247499,51.67568633314729,27.673469819741847
2015,2015,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,1931299,30.3308401,71.247499,43.897683433510366,-100.08947125585888
2015,2015,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,59861,30.3308401,71.247499,59.36075159783851,25.01346951967388
2015,2015,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,South-eastern Asia,Asia,1474,30.3308401,71.247499,10.528384761701911,103.08333472012376
2015,2015,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,92747,30.3308401,71.247499,47.92172048214207,7.866753258497997
2015,2015,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,3609905,30.3308401,71.247499,,
2015,2015,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, Kuwait, Kuwait,4782,30.3308401,71.247499,,
2015,2015,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, Qatar, Qatar,27340,30.3308401,71.247499,,
2015,2015,Import,Pakistan,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, United Arab Emirates, United Arab Emirates,63131,30.3308401,71.247499,,
