yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Export,Algeria,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,99900.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2007,2007.0,Export,Algeria,France,35.0,Albuminoidal substances; modified starches; glues; enzymes,20.0,,28.0000272,2.9999825,46.603354,1.8883335
2007,2007.0,Export,Algeria,Lebanon,35.0,Albuminoidal substances; modified starches; glues; enzymes,7137.0,,28.0000272,2.9999825,33.8750629,35.843409
2007,2007.0,Export,Algeria,Mali,35.0,Albuminoidal substances; modified starches; glues; enzymes,30.0,,28.0000272,2.9999825,16.3700359,-2.2900239
2007,2007.0,Export,Algeria,Turkey,35.0,Albuminoidal substances; modified starches; glues; enzymes,92713.0,,28.0000272,2.9999825,38.9597594,34.9249653
