,rtTitle,ptTitle,rgDesc,TradeValue
0,Yemen,Afghanistan,Import,6837.0
1,Yemen,Algeria,Export,354691.0
2,Yemen,Algeria,Import,45263.0
3,Yemen,Algeria,Re-Export,22006.0
4,Yemen,Armenia,Export,16786.0
5,Yemen,Armenia,Import,3318620.0
6,Yemen,Azerbaijan,Import,14026.0
7,Yemen,Bahrain,Export,226782.0
8,Yemen,Bahrain,Import,1208341.0
9,Yemen,Cyprus,Export,999.0
10,Yemen,Cyprus,Import,2254537.0
11,Yemen,Cyprus,Re-Export,999.0
12,Yemen,Djibouti,Export,8098778.0
13,Yemen,Djibouti,Import,499720.0
14,Yemen,Djibouti,Re-Export,71581.0
15,Yemen,Fmr Sudan,Export,1371170.0
16,Yemen,Fmr Sudan,Import,3467597.0
17,Yemen,Fmr Sudan,Re-Export,339127.0
18,Yemen,Georgia,Export,9459.0
19,Yemen,Georgia,Import,97029.0
20,Yemen,Iraq,Export,10730167.0
21,Yemen,Iraq,Import,784701.0
22,Yemen,Iraq,Re-Export,999.0
23,Yemen,Jordan,Export,1098217.0
24,Yemen,Jordan,Import,20117388.0
25,Yemen,Jordan,Re-Export,134871.0
26,Yemen,Kuwait,Export,59396836.0
27,Yemen,Kuwait,Import,247033777.0
28,Yemen,Kuwait,Re-Export,387198.0
29,Yemen,Lebanon,Export,171960.0
30,Yemen,Lebanon,Import,5126007.0
31,Yemen,Lebanon,Re-Export,31394.0
32,Yemen,Libya,Export,3544288.0
33,Yemen,Libya,Import,850749.0
34,Yemen,Malta,Import,1425576.0
35,Yemen,Mauritania,Export,109358.0
36,Yemen,Mauritania,Import,40493.0
37,Yemen,Morocco,Export,98847.0
38,Yemen,Morocco,Import,2929255.0
39,Yemen,Morocco,Re-Export,62988.0
40,Yemen,Oman,Export,2742285.0
41,Yemen,Oman,Import,33599382.0
42,Yemen,Oman,Re-Export,40851.0
43,Yemen,Pakistan,Export,6055403.0
44,Yemen,Pakistan,Import,24338782.0
45,Yemen,Pakistan,Re-Export,29830.0
46,Yemen,Qatar,Export,296703.0
47,Yemen,Qatar,Import,2119991.0
48,Yemen,Qatar,Re-Export,801.0
49,Yemen,Saudi Arabia,Export,88554452.0
50,Yemen,Saudi Arabia,Import,251640175.0
51,Yemen,Saudi Arabia,Re-Export,1370994.0
52,Yemen,State of Palestine,Import,138254.0
53,Yemen,Syria,Export,314970.0
54,Yemen,Syria,Import,24726801.0
55,Yemen,Syria,Re-Export,415.0
56,Yemen,Turkey,Export,614384.0
57,Yemen,Turkey,Import,102130655.0
58,Yemen,Turkey,Re-Export,90932.0
59,Yemen,United Arab Emirates,Export,39054021.0
60,Yemen,United Arab Emirates,Import,212904718.0
61,Yemen,United Arab Emirates,Re-Export,6783233.0
62,Yemen,World,Export,4072486781.0
63,Yemen,World,Import,3987422352.0
64,Yemen,World,Re-Export,112358491.0
