yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2009,2009.0,Export,Algeria,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,57634.0,,28.0000272,2.9999825,-36.8535712,174.7456809
2009,2009.0,Export,Algeria,Oman,35.0,Albuminoidal substances; modified starches; glues; enzymes,57228.0,,28.0000272,2.9999825,21.0000287,57.0036901
2009,2009.0,Export,Algeria,Senegal,35.0,Albuminoidal substances; modified starches; glues; enzymes,406.0,,28.0000272,2.9999825,14.4750607,-14.4529612
