yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2005,2005,Export,Algeria,73,Articles of iron or steel,Eastern Asia,Asia,5009
2005,2005,Export,Algeria,73,Articles of iron or steel,Northern Africa,Africa,279311
2005,2005,Export,Algeria,73,Articles of iron or steel,Northern America,Americas,277060
2005,2005,Export,Algeria,73,Articles of iron or steel,Northern Europe,Europe,67486
2005,2005,Export,Algeria,73,Articles of iron or steel,South-eastern Asia,Asia,8376
2005,2005,Export,Algeria,73,Articles of iron or steel,Southern Europe,Europe,678267
2005,2005,Export,Algeria,73,Articles of iron or steel,Sub-Saharan Africa,Africa,132943
2005,2005,Export,Algeria,73,Articles of iron or steel,Western Asia,Asia,248395
2005,2005,Export,Algeria,73,Articles of iron or steel,Western Europe,Europe,4473842
2005,2005,Export,Algeria,73,Articles of iron or steel,World,World,6442936
