yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2012,2012,Export,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Eastern Asia,Asia,4297,31.46242095,34.262716572130714,37.977378106878206,73.97804075806764
2012,2012,Export,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Northern Europe,Europe,200401,31.46242095,34.262716572130714,59.36075159783851,25.01346951967388
2012,2012,Export,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,Western Asia,Asia,41858,31.46242095,34.262716572130714,26.42921218083572,52.86847103284948
2012,2012,Export,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,World,World,1118208,31.46242095,34.262716572130714,,
2012,2012,Export,State of Palestine,58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery, Israel, Israel,871652,31.46242095,34.262716572130714,,
