yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2015,2015,Export,Comoros,21,Miscellaneous edible preparations,Western Europe,Europe,175382
2015,2015,Export,Comoros,21,Miscellaneous edible preparations,World,World,175382
