rtTitle,Subregion,rgDesc,TradeValue
Libya,Algeria,Export,7142023
Libya,Algeria,Import,24498976
Libya,Armenia,Import,1040235
Libya,Bahrain,Export,7249
Libya,Bahrain,Import,3719148
Libya,Comoros,Import,7179
Libya,Cyprus,Export,13076798
Libya,Cyprus,Import,456692076
Libya,Georgia,Export,317249
Libya,Georgia,Import,457776
Libya,Jordan,Export,11973
Libya,Jordan,Import,35379796
Libya,Kuwait,Export,68657
Libya,Kuwait,Import,2100496
Libya,Lebanon,Export,202078462
Libya,Lebanon,Import,9198257
Libya,Malta,Export,153238625
Libya,Malta,Import,247066289
Libya,Mauritania,Export,341000
Libya,Mauritania,Import,777000
Libya,Morocco,Export,59948342
Libya,Morocco,Import,85266788
Libya,Oman,Import,17100539
Libya,Pakistan,Export,4115490
Libya,Pakistan,Import,2896903
Libya,Qatar,Export,199763
Libya,Qatar,Import,3778289
Libya,Saudi Arabia,Export,7426788
Libya,Saudi Arabia,Import,117757781
Libya,United Arab Emirates,Export,1031547913
Libya,United Arab Emirates,Import,1415767074
