rtTitle,Subregion,rgDesc,TradeValue
Kuwait,Afghanistan,Export,66083
Kuwait,Afghanistan,Import,32735
Kuwait,Afghanistan,Re-Export,66083
Kuwait,Algeria,Export,2242328
Kuwait,Algeria,Import,32205
Kuwait,Algeria,Re-Export,41890
Kuwait,Armenia,Export,1630
Kuwait,Armenia,Re-Export,1630
Kuwait,Azerbaijan,Export,70927
Kuwait,Azerbaijan,Re-Export,70927
Kuwait,Bahrain,Export,22567098
Kuwait,Bahrain,Import,41721572
Kuwait,Bahrain,Re-Export,6762491
Kuwait,Cyprus,Export,3329822
Kuwait,Cyprus,Import,5746291
Kuwait,Cyprus,Re-Export,14216
Kuwait,Djibouti,Export,133162
Kuwait,Georgia,Import,19239
Kuwait,Iraq,Export,62803
Kuwait,Iraq,Re-Export,62803
Kuwait,Jordan,Export,24389772
Kuwait,Jordan,Import,37840038
Kuwait,Jordan,Re-Export,6672046
Kuwait,Lebanon,Export,17625840
Kuwait,Lebanon,Import,48854692
Kuwait,Lebanon,Re-Export,1772014
Kuwait,Libya,Export,255643
Kuwait,Libya,Import,1637
Kuwait,Libya,Re-Export,255643
Kuwait,Malta,Export,11639
Kuwait,Malta,Import,1201946
Kuwait,Malta,Re-Export,1793
Kuwait,Mauritania,Export,247384
Kuwait,Mauritania,Import,12004
Kuwait,Mauritania,Re-Export,2820
Kuwait,Morocco,Export,6299034
Kuwait,Morocco,Import,3753725
Kuwait,Morocco,Re-Export,195771
Kuwait,Oman,Export,21243308
Kuwait,Oman,Import,19652690
Kuwait,Oman,Re-Export,3840371
Kuwait,Pakistan,Export,67420617
Kuwait,Pakistan,Import,46999493
Kuwait,Pakistan,Re-Export,571202
Kuwait,Qatar,Export,20000142
Kuwait,Qatar,Import,14804687
Kuwait,Qatar,Re-Export,4396579
Kuwait,Saudi Arabia,Export,136842135
Kuwait,Saudi Arabia,Import,398542782
Kuwait,Saudi Arabia,Re-Export,54468378
Kuwait,State of Palestine,Import,222318
Kuwait,United Arab Emirates,Export,115166094
Kuwait,United Arab Emirates,Import,252585292
Kuwait,United Arab Emirates,Re-Export,30954074
Kuwait,World,Export,16080279522
Kuwait,World,Import,6761738542
Kuwait,World,Re-Export,176406599
Kuwait,Yemen,Export,4952220
Kuwait,Yemen,Import,651368
Kuwait,Yemen,Re-Export,440378
