,rtTitle,ptTitle,rgDesc,TradeValue
0,Qatar,Afghanistan,Export,275437.0
1,Qatar,Afghanistan,Import,264378.0
2,Qatar,Algeria,Export,41963387.0
3,Qatar,Algeria,Import,3819294.0
4,Qatar,Algeria,Re-Export,940289.0
5,Qatar,Armenia,Export,283299.0
6,Qatar,Armenia,Import,1727665.0
7,Qatar,Azerbaijan,Export,570179.0
8,Qatar,Azerbaijan,Import,2061012.0
9,Qatar,Azerbaijan,Re-Export,570179.0
10,Qatar,Bahrain,Export,66296438.0
11,Qatar,Bahrain,Import,246713526.0
12,Qatar,Bahrain,Re-Export,26530227.0
13,Qatar,Comoros,Export,15904831.0
14,Qatar,Comoros,Import,17152.0
15,Qatar,Comoros,Re-Export,40493.0
16,Qatar,Cyprus,Export,1297969.0
17,Qatar,Cyprus,Import,10150383.0
18,Qatar,Cyprus,Re-Export,263070.0
19,Qatar,Djibouti,Export,2543070.0
20,Qatar,Djibouti,Re-Export,480912.0
21,Qatar,Georgia,Export,1350816.0
22,Qatar,Georgia,Import,1591966.0
23,Qatar,Georgia,Re-Export,591290.0
24,Qatar,Iraq,Export,63986933.0
25,Qatar,Iraq,Import,37758180.0
26,Qatar,Iraq,Re-Export,16506012.0
27,Qatar,Jordan,Export,165012550.0
28,Qatar,Jordan,Import,135834772.0
29,Qatar,Jordan,Re-Export,9331929.0
30,Qatar,Kuwait,Export,608494001.0
31,Qatar,Kuwait,Import,254809931.0
32,Qatar,Kuwait,Re-Export,112483411.0
33,Qatar,Lebanon,Export,24082701.0
34,Qatar,Lebanon,Import,121845636.0
35,Qatar,Lebanon,Re-Export,9909171.0
36,Qatar,Libya,Export,389625.0
37,Qatar,Libya,Re-Export,10028.0
38,Qatar,Malta,Export,876269.0
39,Qatar,Malta,Import,3038323.0
40,Qatar,Malta,Re-Export,319127.0
41,Qatar,Mauritania,Export,2145976.0
42,Qatar,Mauritania,Re-Export,2019322.0
43,Qatar,Morocco,Export,45425480.0
44,Qatar,Morocco,Import,45402332.0
45,Qatar,Morocco,Re-Export,4998230.0
46,Qatar,Oman,Export,513281013.0
47,Qatar,Oman,Import,751680430.0
48,Qatar,Oman,Re-Export,300901348.0
49,Qatar,Pakistan,Export,1524587056.0
50,Qatar,Pakistan,Import,85283085.0
51,Qatar,Pakistan,Re-Export,11765995.0
52,Qatar,Saudi Arabia,Export,252689090.0
53,Qatar,Saudi Arabia,Import,613236822.0
54,Qatar,Saudi Arabia,Re-Export,71156937.0
55,Qatar,Syria,Export,119951.0
56,Qatar,Syria,Import,9269100.0
57,Qatar,Syria,Re-Export,119951.0
58,Qatar,Turkey,Export,538672350.0
59,Qatar,Turkey,Import,805084375.0
60,Qatar,Turkey,Re-Export,8391468.0
61,Qatar,United Arab Emirates,Export,2555325942.0
62,Qatar,United Arab Emirates,Import,1653145091.0
63,Qatar,United Arab Emirates,Re-Export,578553297.0
64,Qatar,World,Export,67498105804.0
65,Qatar,World,Import,29896356941.0
66,Qatar,World,Re-Export,2619091084.0
67,Qatar,Yemen,Export,880875.0
68,Qatar,Yemen,Import,2053967.0
69,Qatar,Yemen,Re-Export,792316.0
