yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2012,2012,Export,Cyprus,96,Miscellaneous manufactured articles,Australia and New Zealand,Oceania,381203
2012,2012,Export,Cyprus,96,Miscellaneous manufactured articles,Eastern Europe,Europe,127649
2012,2012,Export,Cyprus,96,Miscellaneous manufactured articles,Latin America and the Caribbean,Americas,18616
2012,2012,Export,Cyprus,96,Miscellaneous manufactured articles,Northern Africa,Africa,562
2012,2012,Export,Cyprus,96,Miscellaneous manufactured articles,Northern America,Americas,329
2012,2012,Export,Cyprus,96,Miscellaneous manufactured articles,Northern Europe,Europe,90259
2012,2012,Export,Cyprus,96,Miscellaneous manufactured articles,Polynesia,Oceania,76704
2012,2012,Export,Cyprus,96,Miscellaneous manufactured articles,South-eastern Asia,Asia,44
2012,2012,Export,Cyprus,96,Miscellaneous manufactured articles,Southern Asia,Asia,396792
2012,2012,Export,Cyprus,96,Miscellaneous manufactured articles,Southern Europe,Europe,436593
2012,2012,Export,Cyprus,96,Miscellaneous manufactured articles,Sub-Saharan Africa,Africa,1063390
2012,2012,Export,Cyprus,96,Miscellaneous manufactured articles,Western Asia,Asia,14
2012,2012,Export,Cyprus,96,Miscellaneous manufactured articles,Western Europe,Europe,2831
2012,2012,Export,Cyprus,96,Miscellaneous manufactured articles,World,World,5165097
