yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2010,2010,Export,Comoros,97,"Works of art, collectors' pieces and antiques",Sub-Saharan Africa,Africa,596
2010,2010,Export,Comoros,97,"Works of art, collectors' pieces and antiques",World,World,596
