yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,rtLat,rtLon,ptLat,ptLon
2016,2016,Re-Export,Oman,World,70,Glass and glassware,6324080,,,-36.8535712,174.7456809
2016,2016,Re-Export,Oman,Belgium,70,Glass and glassware,33,,,50.6402809,4.6667145
2016,2016,Re-Export,Oman,Bolivia (Plurinational State of),70,Glass and glassware,2179,,,,
2016,2016,Re-Export,Oman,Canada,70,Glass and glassware,13,,,61.0666922,-107.991707
2016,2016,Re-Export,Oman,Chile,70,Glass and glassware,1903,,,-31.7613365,-71.3187697
2016,2016,Re-Export,Oman,China,70,Glass and glassware,71807,,,35.000074,104.999927
2016,2016,Re-Export,Oman,"China, Hong Kong SAR",70,Glass and glassware,280119,,,22.350627,114.1849161
2016,2016,Re-Export,Oman,Iran,70,Glass and glassware,341643,,,32.6475314,54.5643516
2016,2016,Re-Export,Oman,Iraq,70,Glass and glassware,3417,,,33.0955793,44.1749775
2016,2016,Re-Export,Oman,Italy,70,Glass and glassware,111,,,42.6384261,12.674297
2016,2016,Re-Export,Oman,Jamaica,70,Glass and glassware,26007,,,,
2016,2016,Re-Export,Oman,Rep. of Korea,70,Glass and glassware,4491,,,,
2016,2016,Re-Export,Oman,Kuwait,70,Glass and glassware,61550,,,29.2733964,47.4979476
2016,2016,Re-Export,Oman,Malaysia,70,Glass and glassware,45916,,,4.5693754,102.2656823
2016,2016,Re-Export,Oman,Netherlands,70,Glass and glassware,1521,,,52.2434979,5.6343227
2016,2016,Re-Export,Oman,Niger,70,Glass and glassware,10093,,,17.7356214,9.3238432
2016,2016,Re-Export,Oman,Panama,70,Glass and glassware,5201,,,8.559559,-81.1308434
2016,2016,Re-Export,Oman,Philippines,70,Glass and glassware,2158,,,12.7503486,122.7312101
2016,2016,Re-Export,Oman,Poland,70,Glass and glassware,5797,,,52.215933,19.134422
2016,2016,Re-Export,Oman,Qatar,70,Glass and glassware,15695,,,25.3336984,51.2295295
2016,2016,Re-Export,Oman,Saudi Arabia,70,Glass and glassware,9641,,,25.6242618,42.3528328
2016,2016,Re-Export,Oman,Singapore,70,Glass and glassware,202091,,,1.357107,103.8194992
2016,2016,Re-Export,Oman,Somalia,70,Glass and glassware,483864,,,8.3676771,49.083416
2016,2016,Re-Export,Oman,Spain,70,Glass and glassware,57217,,,39.3260685,-4.8379791
2016,2016,Re-Export,Oman,Sudan,70,Glass and glassware,5201,,,14.5844444,29.4917691
2016,2016,Re-Export,Oman,Switzerland,70,Glass and glassware,39724,,,46.7985624,8.2319736
2016,2016,Re-Export,Oman,United Arab Emirates,70,Glass and glassware,1687867,,,24.0002488,53.9994829
2016,2016,Re-Export,Oman,Turkey,70,Glass and glassware,37544,,,38.9597594,34.9249653
2016,2016,Re-Export,Oman,USA,70,Glass and glassware,39526,,,,
2016,2016,Re-Export,Oman,Venezuela,70,Glass and glassware,39,,,8.0018709,-66.1109318
2016,2016,Re-Export,Oman,"Areas, nes",70,Glass and glassware,2881698,,,,
2017,2017,Re-Export,Oman,World,70,Glass and glassware,12883197,,,-36.8535712,174.7456809
2017,2017,Re-Export,Oman,Bahrain,70,Glass and glassware,31721,,,26.1551249,50.5344606
2017,2017,Re-Export,Oman,Bolivia (Plurinational State of),70,Glass and glassware,25906,,,,
2017,2017,Re-Export,Oman,Chile,70,Glass and glassware,1394,,,-31.7613365,-71.3187697
2017,2017,Re-Export,Oman,China,70,Glass and glassware,113862,,,35.000074,104.999927
2017,2017,Re-Export,Oman,Ecuador,70,Glass and glassware,150,,,-1.3397668,-79.3666965
2017,2017,Re-Export,Oman,France,70,Glass and glassware,418,,,46.603354,1.8883335
2017,2017,Re-Export,Oman,Germany,70,Glass and glassware,98,,,51.1638175,10.4478313
2017,2017,Re-Export,Oman,"China, Hong Kong SAR",70,Glass and glassware,352231,,,22.350627,114.1849161
2017,2017,Re-Export,Oman,Iran,70,Glass and glassware,459713,,,32.6475314,54.5643516
2017,2017,Re-Export,Oman,Italy,70,Glass and glassware,13201,,,42.6384261,12.674297
2017,2017,Re-Export,Oman,Japan,70,Glass and glassware,3024,,,36.5748441,139.2394179
2017,2017,Re-Export,Oman,Rep. of Korea,70,Glass and glassware,12876,,,,
2017,2017,Re-Export,Oman,Kuwait,70,Glass and glassware,29750,,,29.2733964,47.4979476
2017,2017,Re-Export,Oman,Malaysia,70,Glass and glassware,24395,,,4.5693754,102.2656823
2017,2017,Re-Export,Oman,Netherlands,70,Glass and glassware,27932,,,52.2434979,5.6343227
2017,2017,Re-Export,Oman,Portugal,70,Glass and glassware,111,,,39.6621648,-8.1353519
2017,2017,Re-Export,Oman,Qatar,70,Glass and glassware,9724820,,,25.3336984,51.2295295
2017,2017,Re-Export,Oman,Russian Federation,70,Glass and glassware,5875,,,64.6863136,97.7453061
2017,2017,Re-Export,Oman,Saudi Arabia,70,Glass and glassware,136795,,,25.6242618,42.3528328
2017,2017,Re-Export,Oman,India,70,Glass and glassware,356,,,22.3511148,78.6677428
2017,2017,Re-Export,Oman,Singapore,70,Glass and glassware,288439,,,1.357107,103.8194992
2017,2017,Re-Export,Oman,Somalia,70,Glass and glassware,238338,,,8.3676771,49.083416
2017,2017,Re-Export,Oman,Spain,70,Glass and glassware,3217,,,39.3260685,-4.8379791
2017,2017,Re-Export,Oman,Sweden,70,Glass and glassware,98,,,59.6749712,14.5208584
2017,2017,Re-Export,Oman,Thailand,70,Glass and glassware,122,,,14.8971921,100.83273
2017,2017,Re-Export,Oman,United Arab Emirates,70,Glass and glassware,1025414,,,24.0002488,53.9994829
2017,2017,Re-Export,Oman,Turkey,70,Glass and glassware,10114,,,38.9597594,34.9249653
