yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2013,2013,Import,Georgia,17,Sugars and sugar confectionery,Central Asia,Asia,23126
2013,2013,Import,Georgia,17,Sugars and sugar confectionery,Eastern Asia,Asia,342923
2013,2013,Import,Georgia,17,Sugars and sugar confectionery,Eastern Europe,Europe,29426149
2013,2013,Import,Georgia,17,Sugars and sugar confectionery,Latin America and the Caribbean,Americas,49992895
2013,2013,Import,Georgia,17,Sugars and sugar confectionery,Northern Africa,Africa,117
2013,2013,Import,Georgia,17,Sugars and sugar confectionery,Northern America,Americas,6954
2013,2013,Import,Georgia,17,Sugars and sugar confectionery,Northern Europe,Europe,90529
2013,2013,Import,Georgia,17,Sugars and sugar confectionery,South-eastern Asia,Asia,127511
2013,2013,Import,Georgia,17,Sugars and sugar confectionery,Southern Asia,Asia,198941
2013,2013,Import,Georgia,17,Sugars and sugar confectionery,Southern Europe,Europe,483163
2013,2013,Import,Georgia,17,Sugars and sugar confectionery,Sub-Saharan Africa,Africa,1
2013,2013,Import,Georgia,17,Sugars and sugar confectionery,Western Asia,Asia,5343693
2013,2013,Import,Georgia,17,Sugars and sugar confectionery,Western Europe,Europe,633609
2013,2013,Import,Georgia,17,Sugars and sugar confectionery,World,World,88685694
