yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2003,2003,Re-Export,Kuwait,63,"Other made textile articles, sets, worn clothing etc",Australia and New Zealand,Oceania,14499
2003,2003,Re-Export,Kuwait,63,"Other made textile articles, sets, worn clothing etc",Eastern Asia,Asia,63252
2003,2003,Re-Export,Kuwait,63,"Other made textile articles, sets, worn clothing etc",Eastern Europe,Europe,41119
2003,2003,Re-Export,Kuwait,63,"Other made textile articles, sets, worn clothing etc",Latin America and the Caribbean,Americas,17902
2003,2003,Re-Export,Kuwait,63,"Other made textile articles, sets, worn clothing etc",Northern Africa,Africa,2101336
2003,2003,Re-Export,Kuwait,63,"Other made textile articles, sets, worn clothing etc",Northern America,Americas,267682
2003,2003,Re-Export,Kuwait,63,"Other made textile articles, sets, worn clothing etc",Northern Europe,Europe,267446
2003,2003,Re-Export,Kuwait,63,"Other made textile articles, sets, worn clothing etc",South-eastern Asia,Asia,841294
2003,2003,Re-Export,Kuwait,63,"Other made textile articles, sets, worn clothing etc",Southern Asia,Asia,2952660
2003,2003,Re-Export,Kuwait,63,"Other made textile articles, sets, worn clothing etc",Southern Europe,Europe,49722
2003,2003,Re-Export,Kuwait,63,"Other made textile articles, sets, worn clothing etc",Sub-Saharan Africa,Africa,200692
2003,2003,Re-Export,Kuwait,63,"Other made textile articles, sets, worn clothing etc",Western Asia,Asia,151441
2003,2003,Re-Export,Kuwait,63,"Other made textile articles, sets, worn clothing etc",Western Europe,Europe,135116
2003,2003,Re-Export,Kuwait,63,"Other made textile articles, sets, worn clothing etc",World,World,18006521
