rtTitle,Subregion,rgDesc,TradeValue
Morocco,Algeria,Export,59300436
Morocco,Algeria,Import,790758205
Morocco,Armenia,Import,335364
Morocco,Azerbaijan,Export,552280
Morocco,Azerbaijan,Import,4700
Morocco,Bahrain,Export,1193624
Morocco,Bahrain,Import,33779536
Morocco,Comoros,Export,1393706
Morocco,Cyprus,Export,6781095
Morocco,Cyprus,Import,723181
Morocco,Djibouti,Export,360289
Morocco,Djibouti,Import,507
Morocco,Georgia,Export,2448492
Morocco,Georgia,Import,117780
Morocco,Iraq,Export,7782542
Morocco,Iraq,Import,7742996
Morocco,Jordan,Export,33536682
Morocco,Jordan,Import,7534390
Morocco,Kuwait,Export,9161457
Morocco,Kuwait,Import,31524397
Morocco,Lebanon,Export,26134632
Morocco,Lebanon,Import,23944363
Morocco,Libya,Export,27709233
Morocco,Libya,Import,97203211
Morocco,Malta,Export,56955517
Morocco,Malta,Import,7671903
Morocco,Mauritania,Export,42762175
Morocco,Mauritania,Import,1305314
Morocco,Oman,Export,5189341
Morocco,Oman,Import,3600589
Morocco,Pakistan,Export,111378513
Morocco,Pakistan,Import,15296135
Morocco,Qatar,Export,4278407
Morocco,Qatar,Import,40856746
Morocco,Saudi Arabia,Export,65351986
Morocco,Saudi Arabia,Import,1746811813
Morocco,State of Palestine,Export,1494829
Morocco,State of Palestine,Import,1845
Morocco,United Arab Emirates,Export,30684308
Morocco,United Arab Emirates,Import,152453530
Morocco,Yemen,Export,7132798
Morocco,Yemen,Import,517958
