rtTitle,Subregion,rgDesc,TradeValue
Cyprus,Afghanistan,Export,817932
Cyprus,Afghanistan,Import,114
Cyprus,Afghanistan,Re-Export,552495
Cyprus,Algeria,Export,2849293
Cyprus,Algeria,Import,633965
Cyprus,Algeria,Re-Export,913536
Cyprus,Armenia,Export,1485913
Cyprus,Armenia,Import,29679
Cyprus,Armenia,Re-Export,144730
Cyprus,Azerbaijan,Export,496531
Cyprus,Azerbaijan,Import,13508
Cyprus,Azerbaijan,Re-Export,74
Cyprus,Bahrain,Export,5038867
Cyprus,Bahrain,Import,234035
Cyprus,Bahrain,Re-Export,1360726
Cyprus,Comoros,Export,17144
Cyprus,Comoros,Re-Export,696
Cyprus,Djibouti,Export,59514
Cyprus,Georgia,Export,716195
Cyprus,Georgia,Import,76732594
Cyprus,Georgia,Re-Export,322025
Cyprus,Iraq,Export,8732718
Cyprus,Iraq,Import,3486
Cyprus,Iraq,Re-Export,7385676
Cyprus,Israel,Export,40451904
Cyprus,Israel,Import,887833074
Cyprus,Israel,Re-Export,9311427
Cyprus,Jordan,Export,15855976
Cyprus,Jordan,Import,2125366
Cyprus,Jordan,Re-Export,6999361
Cyprus,Kuwait,Export,9038057
Cyprus,Kuwait,Import,67826989
Cyprus,Kuwait,Re-Export,3602508
Cyprus,Lebanon,Export,66368701
Cyprus,Lebanon,Import,24023296
Cyprus,Lebanon,Re-Export,38391026
Cyprus,Libya,Export,2553342
Cyprus,Libya,Import,1950
Cyprus,Libya,Re-Export,1283366
Cyprus,Malta,Export,6912498
Cyprus,Malta,Import,5928224
Cyprus,Malta,Re-Export,2541185
Cyprus,Mauritania,Export,96918
Cyprus,Mauritania,Re-Export,5807
Cyprus,Morocco,Export,641058
Cyprus,Morocco,Import,507550
Cyprus,Morocco,Re-Export,225265
Cyprus,Oman,Export,3820007
Cyprus,Oman,Import,2483953
Cyprus,Oman,Re-Export,289125
Cyprus,Pakistan,Export,6035066
Cyprus,Pakistan,Import,5983842
Cyprus,Pakistan,Re-Export,4316592
Cyprus,Qatar,Export,4823798
Cyprus,Qatar,Import,489215
Cyprus,Qatar,Re-Export,2488868
Cyprus,Saudi Arabia,Export,17210019
Cyprus,Saudi Arabia,Import,22897698
Cyprus,Saudi Arabia,Re-Export,3747407
Cyprus,United Arab Emirates,Export,34817260
Cyprus,United Arab Emirates,Import,32208695
Cyprus,United Arab Emirates,Re-Export,19343087
Cyprus,Yemen,Export,1618247
Cyprus,Yemen,Import,6764
Cyprus,Yemen,Re-Export,1136466
