yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2014,2014.0,Re-Import,Pakistan,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,105649.0,,30.3308401,71.247499,-36.8535712,174.7456809
2014,2014.0,Re-Import,Pakistan,Sri Lanka,35.0,Albuminoidal substances; modified starches; glues; enzymes,19141.0,,30.3308401,71.247499,7.5554942,80.7137847
2014,2014.0,Re-Import,Pakistan,China,35.0,Albuminoidal substances; modified starches; glues; enzymes,5652.0,,30.3308401,71.247499,35.000074,104.999927
2014,2014.0,Re-Import,Pakistan,Italy,35.0,Albuminoidal substances; modified starches; glues; enzymes,56941.0,,30.3308401,71.247499,42.6384261,12.674297
2014,2014.0,Re-Import,Pakistan,Netherlands,35.0,Albuminoidal substances; modified starches; glues; enzymes,23807.0,,30.3308401,71.247499,52.2434979,5.6343227
2014,2014.0,Re-Import,Pakistan,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,108.0,,30.3308401,71.247499,24.0002488,53.9994829
