yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2020,2020,Import,Comoros,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Sub-Saharan Africa,Africa,105013,-12.2045176,44.2832964,6.06272746187266,22.727528470146083
2020,2020,Import,Comoros,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,24,-12.2045176,44.2832964,47.92172048214207,7.866753258497997
2020,2020,Import,Comoros,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,105500,-12.2045176,44.2832964,,
2020,2020,Import,Comoros,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,United Arab Emirates, United Arab Emirates,463,-12.2045176,44.2832964,,
