yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2010,2010,Import,Turkey,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,3125330,38.9597594,34.9249653,37.977378106878206,73.97804075806764
2010,2010,Import,Turkey,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Europe,Europe,2285732,38.9597594,34.9249653,51.67568633314729,27.673469819741847
2010,2010,Import,Turkey,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Latin America and the Caribbean,Americas,3293528,38.9597594,34.9249653,17.925141963241547,-78.01492950057497
2010,2010,Import,Turkey,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,2638540,38.9597594,34.9249653,43.897683433510366,-100.08947125585888
2010,2010,Import,Turkey,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern Europe,Europe,4492866,38.9597594,34.9249653,59.36075159783851,25.01346951967388
2010,2010,Import,Turkey,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Asia,Asia,16108,38.9597594,34.9249653,25.499703063807168,75.5024015339642
2010,2010,Import,Turkey,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,5777682,38.9597594,34.9249653,40.12399607988535,20.742583178432696
2010,2010,Import,Turkey,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Sub-Saharan Africa,Africa,20062,38.9597594,34.9249653,6.06272746187266,22.727528470146083
2010,2010,Import,Turkey,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,5609008,38.9597594,34.9249653,47.92172048214207,7.866753258497997
2010,2010,Import,Turkey,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,35950863,38.9597594,34.9249653,,
