yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2003,2003.0,Re-Export,Bahrain,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,46074.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2003,2003.0,Re-Export,Bahrain,Iran,35.0,Albuminoidal substances; modified starches; glues; enzymes,17737.0,,26.1551249,50.5344606,32.6475314,54.5643516
2003,2003.0,Re-Export,Bahrain,Iraq,35.0,Albuminoidal substances; modified starches; glues; enzymes,1484.0,,26.1551249,50.5344606,33.0955793,44.1749775
2003,2003.0,Re-Export,Bahrain,Qatar,35.0,Albuminoidal substances; modified starches; glues; enzymes,1625.0,,26.1551249,50.5344606,25.3336984,51.2295295
2003,2003.0,Re-Export,Bahrain,Saudi Arabia,35.0,Albuminoidal substances; modified starches; glues; enzymes,25229.0,,26.1551249,50.5344606,25.6242618,42.3528328
