yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,274326,30.3308401,71.247499,-16.85099460447687,133.4130365630627
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,1576430,30.3308401,71.247499,37.977378106878206,73.97804075806764
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,8397,30.3308401,71.247499,51.67568633314729,27.673469819741847
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,24689,30.3308401,71.247499,17.925141963241547,-78.01492950057497
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,902826,30.3308401,71.247499,43.897683433510366,-100.08947125585888
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,1261904,30.3308401,71.247499,59.36075159783851,25.01346951967388
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,1674784,30.3308401,71.247499,10.528384761701911,103.08333472012376
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,28070,30.3308401,71.247499,25.499703063807168,75.5024015339642
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,1341756,30.3308401,71.247499,40.12399607988535,20.742583178432696
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,41919,30.3308401,71.247499,6.06272746187266,22.727528470146083
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,23665,30.3308401,71.247499,26.42921218083572,52.86847103284948
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,4726672,30.3308401,71.247499,47.92172048214207,7.866753258497997
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,12768079,30.3308401,71.247499,,
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes, Bahrain, Bahrain,2657,30.3308401,71.247499,,
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes, Iraq, Iraq,170640,30.3308401,71.247499,,
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes, Qatar, Qatar,201,30.3308401,71.247499,,
2004,2004,Import,Pakistan,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,47665,30.3308401,71.247499,,
