yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2005,2005.0,Export,Bahrain,World,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,172465.0,,26.1551249,50.5344606,-36.8535712,174.7456809
2005,2005.0,Export,Bahrain,China,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,399.0,,26.1551249,50.5344606,35.000074,104.999927
2005,2005.0,Export,Bahrain,Kuwait,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,9013.0,,26.1551249,50.5344606,29.2733964,47.4979476
2005,2005.0,Export,Bahrain,Lebanon,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,1729.0,,26.1551249,50.5344606,33.8750629,35.843409
2005,2005.0,Export,Bahrain,Qatar,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,2758.0,,26.1551249,50.5344606,25.3336984,51.2295295
2005,2005.0,Export,Bahrain,Saudi Arabia,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,47093.0,,26.1551249,50.5344606,25.6242618,42.3528328
2005,2005.0,Export,Bahrain,Fmr Sudan,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,8723.0,,26.1551249,50.5344606,18.046398,34.41288
2005,2005.0,Export,Bahrain,United Arab Emirates,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,61585.0,,26.1551249,50.5344606,24.0002488,53.9994829
2005,2005.0,Export,Bahrain,Bunkers,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,41165.0,,26.1551249,50.5344606,42.18544695,-71.13717580263157
