yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2010,2010,Re-Export,Qatar,11,Products of the milling industry; malt; starches; inulin,South-eastern Asia,Asia,29720,25.3336984,51.2295295,10.528384761701911,103.08333472012376
2010,2010,Re-Export,Qatar,11,Products of the milling industry; malt; starches; inulin,World,World,81587,25.3336984,51.2295295,,
2010,2010,Re-Export,Qatar,11,Products of the milling industry; malt; starches; inulin,Bahrain, Bahrain,439,25.3336984,51.2295295,,
2010,2010,Re-Export,Qatar,11,Products of the milling industry; malt; starches; inulin,United Arab Emirates, United Arab Emirates,51428,25.3336984,51.2295295,,
