yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2019,2019,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Central Asia,Asia,5271,40.3936294,47.7872508,39.89317229901691,61.060280637304274
2019,2019,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,58,40.3936294,47.7872508,51.67568633314729,27.673469819741847
2019,2019,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,165,40.3936294,47.7872508,43.897683433510366,-100.08947125585888
2019,2019,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,213,40.3936294,47.7872508,59.36075159783851,25.01346951967388
2019,2019,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,91,40.3936294,47.7872508,47.92172048214207,7.866753258497997
2019,2019,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,17507,40.3936294,47.7872508,,
2019,2019,Export,Azerbaijan,35,Albuminoidal substances; modified starches; glues; enzymes,Georgia, Georgia,11706,40.3936294,47.7872508,,
