yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2009,2009,Import,Yemen,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Eastern Asia,Asia,147975,16.3471243,47.8915271,37.977378106878206,73.97804075806764
2009,2009,Import,Yemen,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,454116,16.3471243,47.8915271,43.897683433510366,-100.08947125585888
2009,2009,Import,Yemen,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,321904,16.3471243,47.8915271,40.12399607988535,20.742583178432696
2009,2009,Import,Yemen,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,2528579,16.3471243,47.8915271,,
2009,2009,Import,Yemen,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, Pakistan, Pakistan,213051,16.3471243,47.8915271,,
2009,2009,Import,Yemen,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations, Saudi Arabia, Saudi Arabia,20333,16.3471243,47.8915271,,
