yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Export,Lebanon,World,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,10295.0,,33.8750629,35.843409,-36.8535712,174.7456809
2017,2017.0,Export,Lebanon,Cameroon,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1.0,,33.8750629,35.843409,4.6125522,13.1535811
2017,2017.0,Export,Lebanon,Congo,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,680.0,,33.8750629,35.843409,-2.9814344,23.8222636
2017,2017.0,Export,Lebanon,Nigeria,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1673.0,,33.8750629,35.843409,9.6000359,7.9999721
2017,2017.0,Export,Lebanon,Saudi Arabia,36.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,7940.0,,33.8750629,35.843409,25.6242618,42.3528328
