yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Import,Cyprus,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",493635700.0,,34.9823018,33.1451285,-36.8535712,174.7456809
2016,2016.0,Import,Cyprus,Albania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",15498.0,,34.9823018,33.1451285,41.000028,19.9999619
2016,2016.0,Import,Cyprus,Antigua and Barbuda,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",31014.0,,34.9823018,33.1451285,17.2234721,-61.9554608
2016,2016.0,Import,Cyprus,Azerbaijan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8850.0,,34.9823018,33.1451285,40.3936294,47.7872508
2016,2016.0,Import,Cyprus,Australia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",158058.0,,34.9823018,33.1451285,-24.7761086,134.755
2016,2016.0,Import,Cyprus,Austria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",385517.0,,34.9823018,33.1451285,47.59397,14.12456
2016,2016.0,Import,Cyprus,Belgium,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12032461.0,,34.9823018,33.1451285,50.6402809,4.6667145
2016,2016.0,Import,Cyprus,Brazil,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8632.0,,34.9823018,33.1451285,-10.3333333,-53.2
2016,2016.0,Import,Cyprus,Bulgaria,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",332631.0,,34.9823018,33.1451285,42.6073975,25.4856617
2016,2016.0,Import,Cyprus,Belarus,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",42945.0,,34.9823018,33.1451285,53.4250605,27.6971358
2016,2016.0,Import,Cyprus,Canada,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5689.0,,34.9823018,33.1451285,61.0666922,-107.991707
2016,2016.0,Import,Cyprus,Sri Lanka,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",41268.0,,34.9823018,33.1451285,7.5554942,80.7137847
2016,2016.0,Import,Cyprus,China,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4227546.0,,34.9823018,33.1451285,35.000074,104.999927
2016,2016.0,Import,Cyprus,Czechia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14831212.0,,34.9823018,33.1451285,49.7439047,15.3381061
2016,2016.0,Import,Cyprus,Denmark,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",444326.0,,34.9823018,33.1451285,55.670249,10.3333283
2016,2016.0,Import,Cyprus,Estonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20334.0,,34.9823018,33.1451285,58.7523778,25.3319078
2016,2016.0,Import,Cyprus,Finland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12265.0,,34.9823018,33.1451285,63.2467777,25.9209164
2016,2016.0,Import,Cyprus,France,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13223596.0,,34.9823018,33.1451285,46.603354,1.8883335
2016,2016.0,Import,Cyprus,Germany,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",131044029.0,,34.9823018,33.1451285,51.1638175,10.4478313
2016,2016.0,Import,Cyprus,Greece,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12410647.0,,34.9823018,33.1451285,38.9953683,21.9877132
2016,2016.0,Import,Cyprus,"China, Hong Kong SAR",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",65475.0,,34.9823018,33.1451285,22.350627,114.1849161
2016,2016.0,Import,Cyprus,Hungary,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5677225.0,,34.9823018,33.1451285,47.1817585,19.5060937
2016,2016.0,Import,Cyprus,Indonesia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",159331.0,,34.9823018,33.1451285,-2.4833826,117.8902853
2016,2016.0,Import,Cyprus,Ireland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",265117.0,,34.9823018,33.1451285,52.865196,-7.9794599
2016,2016.0,Import,Cyprus,Israel,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",47821.0,,34.9823018,33.1451285,30.8124247,34.8594762
2016,2016.0,Import,Cyprus,Italy,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",12616047.0,,34.9823018,33.1451285,42.6384261,12.674297
2016,2016.0,Import,Cyprus,Jamaica,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3334.0,,34.9823018,33.1451285,18.1850507,-77.3947693
2016,2016.0,Import,Cyprus,Japan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",58002996.0,,34.9823018,33.1451285,36.5748441,139.2394179
2016,2016.0,Import,Cyprus,Jordan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",110081.0,,34.9823018,33.1451285,31.1667049,36.941628
2016,2016.0,Import,Cyprus,Kenya,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",44250.0,,34.9823018,33.1451285,1.4419683,38.4313975
2016,2016.0,Import,Cyprus,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6146413.0,,34.9823018,33.1451285,,
2016,2016.0,Import,Cyprus,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",86771.0,,34.9823018,33.1451285,33.8750629,35.843409
2016,2016.0,Import,Cyprus,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",69668.0,,34.9823018,33.1451285,55.3500003,23.7499997
2016,2016.0,Import,Cyprus,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",76348.0,,34.9823018,33.1451285,4.5693754,102.2656823
2016,2016.0,Import,Cyprus,Mauritius,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33188.0,,34.9823018,33.1451285,-20.2759451,57.5703566
2016,2016.0,Import,Cyprus,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4870785.0,,34.9823018,33.1451285,23.6585116,-102.0077097
2016,2016.0,Import,Cyprus,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2581319.0,,34.9823018,33.1451285,,
2016,2016.0,Import,Cyprus,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",461275.0,,34.9823018,33.1451285,31.1728205,-7.3362482
2016,2016.0,Import,Cyprus,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3935029.0,,34.9823018,33.1451285,52.2434979,5.6343227
2016,2016.0,Import,Cyprus,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29114.0,,34.9823018,33.1451285,-41.5000831,172.8344077
2016,2016.0,Import,Cyprus,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9792.0,,34.9823018,33.1451285,60.5000209,9.0999715
2016,2016.0,Import,Cyprus,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",3274.0,,34.9823018,33.1451285,12.7503486,122.7312101
2016,2016.0,Import,Cyprus,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",157766.0,,34.9823018,33.1451285,52.215933,19.134422
2016,2016.0,Import,Cyprus,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",44223.0,,34.9823018,33.1451285,39.6621648,-8.1353519
2016,2016.0,Import,Cyprus,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",13810.0,,34.9823018,33.1451285,25.3336984,51.2295295
2016,2016.0,Import,Cyprus,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",683143.0,,34.9823018,33.1451285,45.9852129,24.6859225
2016,2016.0,Import,Cyprus,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",60740.0,,34.9823018,33.1451285,64.6863136,97.7453061
2016,2016.0,Import,Cyprus,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",355.0,,34.9823018,33.1451285,25.6242618,42.3528328
2016,2016.0,Import,Cyprus,Seychelles,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",59738.0,,34.9823018,33.1451285,-4.6574977,55.4540146
