yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2017,2017,Re-Export,Georgia,89,"Ships, boats and floating structures",Eastern Europe,Europe,235138
2017,2017,Re-Export,Georgia,89,"Ships, boats and floating structures",Western Asia,Asia,92002
2017,2017,Re-Export,Georgia,89,"Ships, boats and floating structures",World,World,327140
