yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2008,2008,Import,Georgia,16,"Preparations of meat, of fish or of crustaceans",Central Asia,Asia,208794
2008,2008,Import,Georgia,16,"Preparations of meat, of fish or of crustaceans",Eastern Asia,Asia,498796
2008,2008,Import,Georgia,16,"Preparations of meat, of fish or of crustaceans",Eastern Europe,Europe,8647411
2008,2008,Import,Georgia,16,"Preparations of meat, of fish or of crustaceans",Latin America and the Caribbean,Americas,1689477
2008,2008,Import,Georgia,16,"Preparations of meat, of fish or of crustaceans",Northern America,Americas,126554
2008,2008,Import,Georgia,16,"Preparations of meat, of fish or of crustaceans",Northern Europe,Europe,2802539
2008,2008,Import,Georgia,16,"Preparations of meat, of fish or of crustaceans",South-eastern Asia,Asia,810611
2008,2008,Import,Georgia,16,"Preparations of meat, of fish or of crustaceans",Southern Europe,Europe,368273
2008,2008,Import,Georgia,16,"Preparations of meat, of fish or of crustaceans",Western Asia,Asia,41132
2008,2008,Import,Georgia,16,"Preparations of meat, of fish or of crustaceans",Western Europe,Europe,13059890
2008,2008,Import,Georgia,16,"Preparations of meat, of fish or of crustaceans",World,World,30169475
