yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2013,2013,Re-Import,Georgia,96,Miscellaneous manufactured articles,Eastern Europe,Europe,16
2013,2013,Re-Import,Georgia,96,Miscellaneous manufactured articles,World,World,16
