yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Australia and New Zealand,Oceania,72439,25.3336984,51.2295295,-16.85099460447687,133.4130365630627
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,3062177,25.3336984,51.2295295,37.977378106878206,73.97804075806764
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,216103,25.3336984,51.2295295,51.67568633314729,27.673469819741847
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Egypt,Egypt,70428,25.3336984,51.2295295,,
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Latin America and the Caribbean,Americas,9061,25.3336984,51.2295295,17.925141963241547,-78.01492950057497
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,5558600,25.3336984,51.2295295,43.897683433510366,-100.08947125585888
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,1424490,25.3336984,51.2295295,59.36075159783851,25.01346951967388
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,590084,25.3336984,51.2295295,10.528384761701911,103.08333472012376
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,84409,25.3336984,51.2295295,25.499703063807168,75.5024015339642
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,1022466,25.3336984,51.2295295,40.12399607988535,20.742583178432696
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,996,25.3336984,51.2295295,6.06272746187266,22.727528470146083
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Tunisia,Tunisia,21917,25.3336984,51.2295295,,
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,503335,25.3336984,51.2295295,26.42921218083572,52.86847103284948
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,2945140,25.3336984,51.2295295,47.92172048214207,7.866753258497997
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,23869187,25.3336984,51.2295295,,
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes, Algeria, Algeria,340,25.3336984,51.2295295,,
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes, Georgia, Georgia,10,25.3336984,51.2295295,,
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes, Jordan, Jordan,171592,25.3336984,51.2295295,,
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes, Kuwait, Kuwait,60663,25.3336984,51.2295295,,
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes, Oman, Oman,132920,25.3336984,51.2295295,,
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes, Pakistan, Pakistan,5794,25.3336984,51.2295295,,
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes, Saudi Arabia, Saudi Arabia,457040,25.3336984,51.2295295,,
2017,2017,Import,Qatar,35,Albuminoidal substances; modified starches; glues; enzymes, United Arab Emirates, United Arab Emirates,4118390,25.3336984,51.2295295,,
