yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Re-Export,Qatar,World,25.0,Salt; sulfur; earths and stone; plastering materials,467769.0,,25.3336984,51.2295295,-36.8535712,174.7456809
2008,2008.0,Re-Export,Qatar,Bahrain,25.0,Salt; sulfur; earths and stone; plastering materials,9176.0,,25.3336984,51.2295295,26.1551249,50.5344606
2008,2008.0,Re-Export,Qatar,Jordan,25.0,Salt; sulfur; earths and stone; plastering materials,2473.0,,25.3336984,51.2295295,31.1667049,36.941628
2008,2008.0,Re-Export,Qatar,Kuwait,25.0,Salt; sulfur; earths and stone; plastering materials,294385.0,,25.3336984,51.2295295,29.2733964,47.4979476
2008,2008.0,Re-Export,Qatar,Oman,25.0,Salt; sulfur; earths and stone; plastering materials,3571.0,,25.3336984,51.2295295,21.0000287,57.0036901
2008,2008.0,Re-Export,Qatar,Pakistan,25.0,Salt; sulfur; earths and stone; plastering materials,3109.0,,25.3336984,51.2295295,30.3308401,71.247499
2008,2008.0,Re-Export,Qatar,Saudi Arabia,25.0,Salt; sulfur; earths and stone; plastering materials,38487.0,,25.3336984,51.2295295,25.6242618,42.3528328
2008,2008.0,Re-Export,Qatar,United Arab Emirates,25.0,Salt; sulfur; earths and stone; plastering materials,116569.0,,25.3336984,51.2295295,24.0002488,53.9994829
