rtTitle,Subregion,rgDesc,TradeValue
Qatar,Afghanistan,Export,453895
Qatar,Afghanistan,Import,684988
Qatar,Algeria,Export,38649112
Qatar,Algeria,Import,1150364
Qatar,Armenia,Export,267158
Qatar,Armenia,Import,8850950
Qatar,Azerbaijan,Export,614020
Qatar,Azerbaijan,Import,548809
Qatar,Bahrain,Export,2717926
Qatar,Bahrain,Import,17517
Qatar,Cyprus,Export,713965
Qatar,Cyprus,Import,6262881
Qatar,Djibouti,Export,11185214
Qatar,Georgia,Export,1288925
Qatar,Georgia,Import,2667495
Qatar,Iraq,Export,113244758
Qatar,Iraq,Import,28607643
Qatar,Jordan,Export,42857829
Qatar,Jordan,Import,115922931
Qatar,Kuwait,Export,1694121597
Qatar,Kuwait,Import,161564509
Qatar,Lebanon,Export,30593998
Qatar,Lebanon,Import,146231150
Qatar,Libya,Export,5641854
Qatar,Malta,Export,857112
Qatar,Malta,Import,4287266
Qatar,Mauritania,Export,3452336
Qatar,Morocco,Export,140307896
Qatar,Morocco,Import,50262629
Qatar,Oman,Export,556283582
Qatar,Oman,Import,599864021
Qatar,Pakistan,Export,2587327892
Qatar,Pakistan,Import,161615267
Qatar,Saudi Arabia,Export,153922542
Qatar,Saudi Arabia,Import,21226340
Qatar,State of Palestine,Export,854715
Qatar,State of Palestine,Import,3531616
Qatar,United Arab Emirates,Export,3437193708
Qatar,United Arab Emirates,Import,61841067
Qatar,Yemen,Export,11844142
Qatar,Yemen,Import,6391951
