yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2005,2005,Import,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,11372,32.3293809,-83.1137366,37.977378106878206,73.97804075806764
2005,2005,Import,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Europe,Europe,167234,32.3293809,-83.1137366,51.67568633314729,27.673469819741847
2005,2005,Import,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Northern America,Americas,31557,32.3293809,-83.1137366,43.897683433510366,-100.08947125585888
2005,2005,Import,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Northern Europe,Europe,24663,32.3293809,-83.1137366,59.36075159783851,25.01346951967388
2005,2005,Import,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,South-eastern Asia,Asia,663,32.3293809,-83.1137366,10.528384761701911,103.08333472012376
2005,2005,Import,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Asia,Asia,288503,32.3293809,-83.1137366,25.499703063807168,75.5024015339642
2005,2005,Import,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Southern Europe,Europe,161567,32.3293809,-83.1137366,40.12399607988535,20.742583178432696
2005,2005,Import,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,1397047,32.3293809,-83.1137366,26.42921218083572,52.86847103284948
2005,2005,Import,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,334495,32.3293809,-83.1137366,47.92172048214207,7.866753258497997
2005,2005,Import,Georgia,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,2496421,32.3293809,-83.1137366,,
