yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2017,2017,Re-Export,Cyprus,21,Miscellaneous edible preparations,Eastern Asia,Asia,1509
2017,2017,Re-Export,Cyprus,21,Miscellaneous edible preparations,Eastern Europe,Europe,37347
2017,2017,Re-Export,Cyprus,21,Miscellaneous edible preparations,Northern Africa,Africa,107
2017,2017,Re-Export,Cyprus,21,Miscellaneous edible preparations,Northern America,Americas,192928
2017,2017,Re-Export,Cyprus,21,Miscellaneous edible preparations,Northern Europe,Europe,778212
2017,2017,Re-Export,Cyprus,21,Miscellaneous edible preparations,South-eastern Asia,Asia,17840
2017,2017,Re-Export,Cyprus,21,Miscellaneous edible preparations,Southern Europe,Europe,2051923
2017,2017,Re-Export,Cyprus,21,Miscellaneous edible preparations,Sub-Saharan Africa,Africa,155
2017,2017,Re-Export,Cyprus,21,Miscellaneous edible preparations,Western Europe,Europe,2899
2017,2017,Re-Export,Cyprus,21,Miscellaneous edible preparations,World,World,4031311
