yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2008,2008,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,Eastern Asia,Asia,875829,-12.2045176,44.2832964,37.977378106878206,73.97804075806764
2008,2008,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,Latin America and the Caribbean,Americas,33692,-12.2045176,44.2832964,17.925141963241547,-78.01492950057497
2008,2008,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,South-eastern Asia,Asia,532229,-12.2045176,44.2832964,10.528384761701911,103.08333472012376
2008,2008,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,Sub-Saharan Africa,Africa,868178,-12.2045176,44.2832964,6.06272746187266,22.727528470146083
2008,2008,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,Western Europe,Europe,2168177,-12.2045176,44.2832964,47.92172048214207,7.866753258497997
2008,2008,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,World,World,7452762,-12.2045176,44.2832964,,
2008,2008,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,Pakistan, Pakistan,2148748,-12.2045176,44.2832964,,
2008,2008,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,Saudi Arabia, Saudi Arabia,43825,-12.2045176,44.2832964,,
2008,2008,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,United Arab Emirates, United Arab Emirates,279562,-12.2045176,44.2832964,,
2008,2008,Import,Comoros,25,Salt; sulfur; earths and stone; plastering materials,Yemen, Yemen,50,-12.2045176,44.2832964,,
