yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2020,2020,Import,Comoros,35,Albuminoidal substances; modified starches; glues; enzymes,Eastern Asia,Asia,7463,-12.2045176,44.2832964,37.977378106878206,73.97804075806764
2020,2020,Import,Comoros,35,Albuminoidal substances; modified starches; glues; enzymes,Sub-Saharan Africa,Africa,342,-12.2045176,44.2832964,6.06272746187266,22.727528470146083
2020,2020,Import,Comoros,35,Albuminoidal substances; modified starches; glues; enzymes,Western Asia,Asia,239,-12.2045176,44.2832964,26.42921218083572,52.86847103284948
2020,2020,Import,Comoros,35,Albuminoidal substances; modified starches; glues; enzymes,Western Europe,Europe,3837,-12.2045176,44.2832964,47.92172048214207,7.866753258497997
2020,2020,Import,Comoros,35,Albuminoidal substances; modified starches; glues; enzymes,World,World,72907,-12.2045176,44.2832964,,
2020,2020,Import,Comoros,35,Albuminoidal substances; modified starches; glues; enzymes,United Arab Emirates, United Arab Emirates,59636,-12.2045176,44.2832964,,
