yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2019,2019.0,Re-Export,Georgia,World,64.0,Footwear; gaiters and the like; parts of such articles,1704971.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2019,2019.0,Re-Export,Georgia,Azerbaijan,64.0,Footwear; gaiters and the like; parts of such articles,992520.0,,32.3293809,-83.1137366,40.3936294,47.7872508
2019,2019.0,Re-Export,Georgia,Armenia,64.0,Footwear; gaiters and the like; parts of such articles,626598.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2019,2019.0,Re-Export,Georgia,Bulgaria,64.0,Footwear; gaiters and the like; parts of such articles,2966.0,,32.3293809,-83.1137366,42.6073975,25.4856617
2019,2019.0,Re-Export,Georgia,Lithuania,64.0,Footwear; gaiters and the like; parts of such articles,7839.0,,32.3293809,-83.1137366,55.3500003,23.7499997
2019,2019.0,Re-Export,Georgia,Poland,64.0,Footwear; gaiters and the like; parts of such articles,165.0,,32.3293809,-83.1137366,52.215933,19.134422
2019,2019.0,Re-Export,Georgia,South Africa,64.0,Footwear; gaiters and the like; parts of such articles,48215.0,,32.3293809,-83.1137366,-28.8166236,24.991639
2019,2019.0,Re-Export,Georgia,United Arab Emirates,64.0,Footwear; gaiters and the like; parts of such articles,26153.0,,32.3293809,-83.1137366,24.0002488,53.9994829
2019,2019.0,Re-Export,Georgia,USA,64.0,Footwear; gaiters and the like; parts of such articles,247.0,,32.3293809,-83.1137366,39.7837304,-100.445882
2019,2019.0,Re-Export,Georgia,Uzbekistan,64.0,Footwear; gaiters and the like; parts of such articles,266.0,,32.3293809,-83.1137366,41.32373,63.9528098
