yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2011,2011,Import,State of Palestine,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",Australia and New Zealand,Oceania,17419
2011,2011,Import,State of Palestine,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",Eastern Asia,Asia,34835761
2011,2011,Import,State of Palestine,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",Eastern Europe,Europe,4327101
2011,2011,Import,State of Palestine,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",Latin America and the Caribbean,Americas,414654
2011,2011,Import,State of Palestine,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",Melanesia,Oceania,317
2011,2011,Import,State of Palestine,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",Northern Africa,Africa,466078
2011,2011,Import,State of Palestine,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",Northern America,Americas,3460381
2011,2011,Import,State of Palestine,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",Northern Europe,Europe,7652824
2011,2011,Import,State of Palestine,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",South-eastern Asia,Asia,4721056
2011,2011,Import,State of Palestine,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",Southern Asia,Asia,2778
2011,2011,Import,State of Palestine,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",Southern Europe,Europe,16645770
2011,2011,Import,State of Palestine,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",Sub-Saharan Africa,Africa,30800
2011,2011,Import,State of Palestine,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",Western Asia,Asia,7465379
2011,2011,Import,State of Palestine,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",Western Europe,Europe,26599150
2011,2011,Import,State of Palestine,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",World,World,236422366
