yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2013,2013,Export,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Northern America,Americas,3000,30.8124247,34.8594762,43.897683433510366,-100.08947125585888
2013,2013,Export,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Southern Europe,Europe,47000,30.8124247,34.8594762,40.12399607988535,20.742583178432696
2013,2013,Export,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,Western Europe,Europe,25000,30.8124247,34.8594762,47.92172048214207,7.866753258497997
2013,2013,Export,Israel,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,World,World,75000,30.8124247,34.8594762,,
