yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2005,2005,Import,Georgia,30,Pharmaceutical products,Australia and New Zealand,Oceania,24479
2005,2005,Import,Georgia,30,Pharmaceutical products,Central Asia,Asia,78871
2005,2005,Import,Georgia,30,Pharmaceutical products,Eastern Asia,Asia,455977
2005,2005,Import,Georgia,30,Pharmaceutical products,Eastern Europe,Europe,29243938
2005,2005,Import,Georgia,30,Pharmaceutical products,Latin America and the Caribbean,Americas,1010
2005,2005,Import,Georgia,30,Pharmaceutical products,Northern Africa,Africa,1017325
2005,2005,Import,Georgia,30,Pharmaceutical products,Northern America,Americas,6151506
2005,2005,Import,Georgia,30,Pharmaceutical products,Northern Europe,Europe,8342880
2005,2005,Import,Georgia,30,Pharmaceutical products,South-eastern Asia,Asia,73654
2005,2005,Import,Georgia,30,Pharmaceutical products,Southern Asia,Asia,27282
2005,2005,Import,Georgia,30,Pharmaceutical products,Southern Europe,Europe,6732418
2005,2005,Import,Georgia,30,Pharmaceutical products,Sub-Saharan Africa,Africa,11960
2005,2005,Import,Georgia,30,Pharmaceutical products,Western Asia,Asia,7042841
2005,2005,Import,Georgia,30,Pharmaceutical products,Western Europe,Europe,41752298
2005,2005,Import,Georgia,30,Pharmaceutical products,World,World,104961062
