yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2017,2017.0,Re-Export,Oman,World,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",79589.0,,21.0000287,57.0036901,-36.8535712,174.7456809
2017,2017.0,Re-Export,Oman,Bahrain,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",260.0,,21.0000287,57.0036901,26.1551249,50.5344606
2017,2017.0,Re-Export,Oman,Iran,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",18205.0,,21.0000287,57.0036901,32.6475314,54.5643516
2017,2017.0,Re-Export,Oman,Qatar,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",35479.0,,21.0000287,57.0036901,25.3336984,51.2295295
2017,2017.0,Re-Export,Oman,United Arab Emirates,66.0,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",25643.0,,21.0000287,57.0036901,24.0002488,53.9994829
