rtTitle,Subregion,rgDesc,TradeValue
Azerbaijan,Afghanistan,Export,1185898
Azerbaijan,Bahrain,Import,53240
Azerbaijan,Cyprus,Import,784813
Azerbaijan,Georgia,Export,76914059
Azerbaijan,Georgia,Import,25171879
Azerbaijan,Iraq,Export,673928
Azerbaijan,Israel,Export,388295
Azerbaijan,Israel,Import,8773373
Azerbaijan,Jordan,Import,347189
Azerbaijan,Kuwait,Import,229937
Azerbaijan,Lebanon,Export,33780
Azerbaijan,Lebanon,Import,29088
Azerbaijan,Malta,Export,131220
Azerbaijan,Malta,Import,180000
Azerbaijan,Morocco,Export,549
Azerbaijan,Oman,Import,158410
Azerbaijan,Pakistan,Export,10523
Azerbaijan,Pakistan,Import,385028
Azerbaijan,Qatar,Import,3518
Azerbaijan,Saudi Arabia,Import,28693
Azerbaijan,United Arab Emirates,Export,2959396
Azerbaijan,United Arab Emirates,Import,45003522
