yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2008,2008.0,Export,Azerbaijan,World,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,122928.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2008,2008.0,Export,Azerbaijan,Belarus,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,27049.0,,40.3936294,47.7872508,53.4250605,27.6971358
2008,2008.0,Export,Azerbaijan,Russian Federation,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,39725.0,,40.3936294,47.7872508,64.6863136,97.7453061
2008,2008.0,Export,Azerbaijan,Ukraine,58.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,56154.0,,40.3936294,47.7872508,49.4871968,31.2718321
