yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1996,1996,Export,Cyprus,21,Miscellaneous edible preparations,Australia and New Zealand,Oceania,41949
1996,1996,Export,Cyprus,21,Miscellaneous edible preparations,Central Asia,Asia,22242
1996,1996,Export,Cyprus,21,Miscellaneous edible preparations,Eastern Asia,Asia,9434
1996,1996,Export,Cyprus,21,Miscellaneous edible preparations,Eastern Europe,Europe,317956
1996,1996,Export,Cyprus,21,Miscellaneous edible preparations,Northern Africa,Africa,55830
1996,1996,Export,Cyprus,21,Miscellaneous edible preparations,Northern America,Americas,12535
1996,1996,Export,Cyprus,21,Miscellaneous edible preparations,Northern Europe,Europe,137038
1996,1996,Export,Cyprus,21,Miscellaneous edible preparations,South-eastern Asia,Asia,610
1996,1996,Export,Cyprus,21,Miscellaneous edible preparations,Southern Europe,Europe,156369
1996,1996,Export,Cyprus,21,Miscellaneous edible preparations,Western Asia,Asia,4255
1996,1996,Export,Cyprus,21,Miscellaneous edible preparations,Western Europe,Europe,7956
1996,1996,Export,Cyprus,21,Miscellaneous edible preparations,World,World,1662749
