yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2016,2016.0,Export,Azerbaijan,World,35.0,Albuminoidal substances; modified starches; glues; enzymes,39048.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2016,2016.0,Export,Azerbaijan,France,35.0,Albuminoidal substances; modified starches; glues; enzymes,22804.0,,40.3936294,47.7872508,46.603354,1.8883335
2016,2016.0,Export,Azerbaijan,Georgia,35.0,Albuminoidal substances; modified starches; glues; enzymes,13296.0,,40.3936294,47.7872508,32.3293809,-83.1137366
2016,2016.0,Export,Azerbaijan,Iraq,35.0,Albuminoidal substances; modified starches; glues; enzymes,694.0,,40.3936294,47.7872508,33.0955793,44.1749775
2016,2016.0,Export,Azerbaijan,Norway,35.0,Albuminoidal substances; modified starches; glues; enzymes,104.0,,40.3936294,47.7872508,60.5000209,9.0999715
2016,2016.0,Export,Azerbaijan,Russian Federation,35.0,Albuminoidal substances; modified starches; glues; enzymes,890.0,,40.3936294,47.7872508,64.6863136,97.7453061
2016,2016.0,Export,Azerbaijan,United Arab Emirates,35.0,Albuminoidal substances; modified starches; glues; enzymes,6.0,,40.3936294,47.7872508,24.0002488,53.9994829
2016,2016.0,Export,Azerbaijan,United Kingdom,35.0,Albuminoidal substances; modified starches; glues; enzymes,32.0,,40.3936294,47.7872508,54.7023545,-3.2765753
2016,2016.0,Export,Azerbaijan,Uzbekistan,35.0,Albuminoidal substances; modified starches; glues; enzymes,1220.0,,40.3936294,47.7872508,41.32373,63.9528098
