yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2006,2006.0,Export,Georgia,World,36.0,Explosives; pyrotechnic products; matches,945868.0,,32.3293809,-83.1137366,-36.8535712,174.7456809
2006,2006.0,Export,Georgia,Armenia,36.0,Explosives; pyrotechnic products; matches,103568.0,,32.3293809,-83.1137366,40.7696272,44.6736646
2006,2006.0,Export,Georgia,Turkmenistan,36.0,Explosives; pyrotechnic products; matches,842300.0,,32.3293809,-83.1137366,39.3763807,59.3924609
