rtTitle,Subregion,rgDesc,TradeValue
Israel,Afghanistan,Export,161000
Israel,Afghanistan,Import,64000
Israel,Armenia,Export,4363000
Israel,Armenia,Import,4712000
Israel,Azerbaijan,Export,199368000
Israel,Azerbaijan,Import,13699000
Israel,Bahrain,Export,72000
Israel,Bahrain,Import,87000
Israel,Cyprus,Export,313955000
Israel,Cyprus,Import,223801000
Israel,Djibouti,Export,7265000
Israel,Djibouti,Import,259000
Israel,Georgia,Export,22223000
Israel,Georgia,Import,19329000
Israel,Jordan,Export,39391000
Israel,Jordan,Import,210340000
Israel,Malta,Export,148691000
Israel,Malta,Import,110452000
Israel,Mauritania,Export,11000
Israel,Mauritania,Import,3000
Israel,Morocco,Export,12241000
Israel,Morocco,Import,10150000
Israel,Pakistan,Export,327000
Israel,Pakistan,Import,2100000
Israel,United Arab Emirates,Export,73909000
Israel,United Arab Emirates,Import,115015000
Israel,World,Export,48649748000
Israel,World,Import,68471122000
