yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2007,2007.0,Re-Import,Pakistan,World,4.0,Dairy produce; birds eggs; natural honey;,1029.0,,30.3308401,71.247499,-36.8535712,174.7456809
2007,2007.0,Re-Import,Pakistan,China,4.0,Dairy produce; birds eggs; natural honey;,420.0,,30.3308401,71.247499,35.000074,104.999927
2007,2007.0,Re-Import,Pakistan,Indonesia,4.0,Dairy produce; birds eggs; natural honey;,93.0,,30.3308401,71.247499,-2.4833826,117.8902853
2007,2007.0,Re-Import,Pakistan,United Arab Emirates,4.0,Dairy produce; birds eggs; natural honey;,517.0,,30.3308401,71.247499,24.0002488,53.9994829
