yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
2001.0,2001.0,Export,Israel,1.0,Live animals,World,World,7642000.0,30.8124247,34.8594762,,,12001Israel,World,World,27907000.0
2001.0,2001.0,Export,Israel,2.0,Meat and edible meat offal,World,World,9339000.0,30.8124247,34.8594762,,,22001Israel,World,World,127224000.0
2001.0,2001.0,Export,Israel,3.0,"Fish, crustaceans, molluscs, aquatic invertebrates nes",World,World,7738000.0,30.8124247,34.8594762,,,32001Israel,World,World,100938000.0
2001.0,2001.0,Export,Israel,4.0,"Dairy products, eggs, honey, edible animal product nes",World,World,8308000.0,30.8124247,34.8594762,,,42001Israel,World,World,25544000.0
2001.0,2001.0,Export,Israel,5.0,"Products of animal origin, nes",World,World,3000.0,30.8124247,34.8594762,,,52001Israel,World,World,2583000.0
2001.0,2001.0,Export,Israel,6.0,"Live trees, plants, bulbs, roots, cut flowers etc",World,World,176509000.0,30.8124247,34.8594762,,,62001Israel,World,World,6740000.0
2001.0,2001.0,Export,Israel,7.0,Edible vegetables and certain roots and tubers,World,World,183063000.0,30.8124247,34.8594762,,,72001Israel,World,World,39658000.0
2001.0,2001.0,Export,Israel,8.0,"Edible fruit, nuts, peel of citrus fruit, melons",World,World,201738000.0,30.8124247,34.8594762,,,82001Israel,World,World,84992000.0
2001.0,2001.0,Export,Israel,9.0,"Coffee, tea, mate and spices",World,World,11206000.0,30.8124247,34.8594762,,,92001Israel,World,World,48054000.0
2001.0,2001.0,Export,Israel,10.0,Cereals,World,World,468000.0,30.8124247,34.8594762,,,102001Israel,World,World,365542000.0
2001.0,2001.0,Export,Israel,11.0,"Milling products, malt, starches, inulin, wheat gluten",World,World,950000.0,30.8124247,34.8594762,,,112001Israel,World,World,43544000.0
2001.0,2001.0,Export,Israel,12.0,"Oil seed, oleagic fruits, grain, seed, fruit, etc, nes",World,World,80975000.0,30.8124247,34.8594762,,,122001Israel,World,World,180095000.0
2001.0,2001.0,Export,Israel,13.0,"Lac, gums, resins, vegetable saps and extracts nes",World,World,9412000.0,30.8124247,34.8594762,,,132001Israel,World,World,12765000.0
