yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue_export,Unnamed: 0_export,rtLat,rtLon,ptLat,ptLon,mid,TradeValue_import,Unnamed: 0_import
2005.0,2005.0,Export,Algeria,World,1.0,Live animals,60287.0,,28.0000272,2.9999825,-36.8535712,174.7456809,1.02005.0Algeria,51481094.0,
2005.0,2005.0,Export,Algeria,World,3.0,"Fish and crustaceans, molluscs and other aquatic invertebrates",11928177.0,,28.0000272,2.9999825,-36.8535712,174.7456809,3.02005.0Algeria,23139914.0,
2005.0,2005.0,Export,Algeria,World,4.0,Dairy produce; birds eggs; natural honey;,5385110.0,,28.0000272,2.9999825,-36.8535712,174.7456809,4.02005.0Algeria,743574370.0,
2005.0,2005.0,Export,Algeria,World,6.0,Live trees and other plants;,271.0,,28.0000272,2.9999825,-36.8535712,174.7456809,6.02005.0Algeria,6876875.0,
2005.0,2005.0,Export,Algeria,World,7.0,Edible vegetables and certain roots and tubers,1109378.0,,28.0000272,2.9999825,-36.8535712,174.7456809,7.02005.0Algeria,166923311.0,
2005.0,2005.0,Export,Algeria,World,8.0,Edible fruit and nuts; peel of citrus fruit or melons,19310965.0,,28.0000272,2.9999825,-36.8535712,174.7456809,8.02005.0Algeria,99082448.0,
2005.0,2005.0,Export,Algeria,World,9.0,"Coffee, tea, matΦ and spices",1629.0,,28.0000272,2.9999825,-36.8535712,174.7456809,9.02005.0Algeria,144438318.0,
2005.0,2005.0,Export,Algeria,World,11.0,Products of the milling industry; malt; starches; inulin,3014092.0,,28.0000272,2.9999825,-36.8535712,174.7456809,11.02005.0Algeria,13186384.0,
2005.0,2005.0,Export,Algeria,World,12.0,Oil seeds and oleaginous fruits,5303366.0,,28.0000272,2.9999825,-36.8535712,174.7456809,12.02005.0Algeria,46759219.0,
2005.0,2005.0,Export,Algeria,World,14.0,Vegetable plaiting materials; vegetable products nes,71789.0,,28.0000272,2.9999825,-36.8535712,174.7456809,14.02005.0Algeria,760048.0,
2005.0,2005.0,Export,Algeria,World,15.0,Animal or vegetable fats and oils,7129627.0,,28.0000272,2.9999825,-36.8535712,174.7456809,15.02005.0Algeria,311187454.0,
2005.0,2005.0,Export,Algeria,World,17.0,Sugars and sugar confectionery,2025371.0,,28.0000272,2.9999825,-36.8535712,174.7456809,17.02005.0Algeria,293808819.0,
2005.0,2005.0,Export,Algeria,World,18.0,Cocoa and cocoa preparations,6901389.0,,28.0000272,2.9999825,-36.8535712,174.7456809,18.02005.0Algeria,20068939.0,
2005.0,2005.0,Export,Algeria,World,19.0,"Preparations of cereals, flour, starch or milk; bakers' wares",1788554.0,,28.0000272,2.9999825,-36.8535712,174.7456809,19.02005.0Algeria,15223031.0,
2005.0,2005.0,Export,Algeria,World,20.0,"Preparations of vegetables, fruit or nuts",464255.0,,28.0000272,2.9999825,-36.8535712,174.7456809,20.02005.0Algeria,24651229.0,
2005.0,2005.0,Export,Algeria,World,21.0,Miscellaneous edible preparations,336339.0,,28.0000272,2.9999825,-36.8535712,174.7456809,21.02005.0Algeria,109980508.0,
2005.0,2005.0,Export,Algeria,World,22.0,"Beverages, spirits and vinegar",5641951.0,,28.0000272,2.9999825,-36.8535712,174.7456809,22.02005.0Algeria,14036105.0,
2005.0,2005.0,Export,Algeria,World,23.0,Residues and waste from the food industries,68.0,,28.0000272,2.9999825,-36.8535712,174.7456809,23.02005.0Algeria,163775500.0,
2005.0,2005.0,Export,Algeria,World,24.0,Tobacco and manufactured tobacco substitutes,26207.0,,28.0000272,2.9999825,-36.8535712,174.7456809,24.02005.0Algeria,47973750.0,
2005.0,2005.0,Export,Algeria,World,25.0,Salt; sulfur; earths and stone; plastering materials,23262468.0,,28.0000272,2.9999825,-36.8535712,174.7456809,25.02005.0Algeria,94608821.0,
2005.0,2005.0,Export,Algeria,World,26.0,"Ores, slag and ash",211372.0,,28.0000272,2.9999825,-36.8535712,174.7456809,26.02005.0Algeria,69759879.0,
2005.0,2005.0,Export,Algeria,World,27.0,"Mineral fuels, mineral oils and products of their distillation",45264246598.0,,28.0000272,2.9999825,-36.8535712,174.7456809,27.02005.0Algeria,209650906.0,
2005.0,2005.0,Export,Algeria,World,28.0,Inorganic chemicals,191420181.0,,28.0000272,2.9999825,-36.8535712,174.7456809,28.02005.0Algeria,108897216.0,
2005.0,2005.0,Export,Algeria,World,29.0,Organic chemicals,37926762.0,,28.0000272,2.9999825,-36.8535712,174.7456809,29.02005.0Algeria,204260658.0,
2005.0,2005.0,Export,Algeria,World,30.0,Pharmaceutical products,952987.0,,28.0000272,2.9999825,-36.8535712,174.7456809,30.02005.0Algeria,1072593262.0,
2005.0,2005.0,Export,Algeria,World,31.0,Fertilizers,54380088.0,,28.0000272,2.9999825,-36.8535712,174.7456809,31.02005.0Algeria,41431613.0,
2005.0,2005.0,Export,Algeria,World,32.0,Tanning or dyeing extracts,156517.0,,28.0000272,2.9999825,-36.8535712,174.7456809,32.02005.0Algeria,96486991.0,
2005.0,2005.0,Export,Algeria,World,33.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",154809.0,,28.0000272,2.9999825,-36.8535712,174.7456809,33.02005.0Algeria,61578975.0,
2005.0,2005.0,Export,Algeria,World,36.0,Explosives; pyrotechnic products; matches,118147.0,,28.0000272,2.9999825,-36.8535712,174.7456809,36.02005.0Algeria,3385502.0,
2005.0,2005.0,Export,Algeria,World,41.0,Raw hides and skins (other than fur skins) and leather,7789064.0,,28.0000272,2.9999825,-36.8535712,174.7456809,41.02005.0Algeria,1600239.0,
2005.0,2005.0,Export,Algeria,World,42.0,Articles of leather; saddlery and harness,21324.0,,28.0000272,2.9999825,-36.8535712,174.7456809,42.02005.0Algeria,13568706.0,
2005.0,2005.0,Export,Algeria,World,43.0,Fur skins and artificial fur; manufactures thereof,96.0,,28.0000272,2.9999825,-36.8535712,174.7456809,43.02005.0Algeria,6025.0,
2005.0,2005.0,Export,Algeria,World,44.0,Wood and articles of wood; wood charcoal,162641.0,,28.0000272,2.9999825,-36.8535712,174.7456809,44.02005.0Algeria,347954767.0,
2005.0,2005.0,Export,Algeria,World,45.0,Cork and articles of cork,11575512.0,,28.0000272,2.9999825,-36.8535712,174.7456809,45.02005.0Algeria,337769.0,
2005.0,2005.0,Export,Algeria,World,46.0,"Manufactures of straw, of esparto or of other plaiting materials",4545.0,,28.0000272,2.9999825,-36.8535712,174.7456809,46.02005.0Algeria,606597.0,
2005.0,2005.0,Export,Algeria,World,47.0,Pulp of wood or of other fibrous cellulose material,1133633.0,,28.0000272,2.9999825,-36.8535712,174.7456809,47.02005.0Algeria,5909473.0,
2005.0,2005.0,Export,Algeria,World,48.0,"Paper and paperboard; articles of paper pulp, of paper or of paperboard",5505272.0,,28.0000272,2.9999825,-36.8535712,174.7456809,48.02005.0Algeria,302966151.0,
2005.0,2005.0,Export,Algeria,World,49.0,"Printed books, newspapers, pictures and other products of the printing indu ...",1537388.0,,28.0000272,2.9999825,-36.8535712,174.7456809,49.02005.0Algeria,47284593.0,
2005.0,2005.0,Export,Algeria,World,52.0,Cotton,45922.0,,28.0000272,2.9999825,-36.8535712,174.7456809,52.02005.0Algeria,21517701.0,
2005.0,2005.0,Export,Algeria,World,54.0,Man-made filaments,381188.0,,28.0000272,2.9999825,-36.8535712,174.7456809,54.02005.0Algeria,57658653.0,
2005.0,2005.0,Export,Algeria,World,55.0,Man-made staple fibers,41574.0,,28.0000272,2.9999825,-36.8535712,174.7456809,55.02005.0Algeria,41557471.0,
2005.0,2005.0,Export,Algeria,World,56.0,"Wadding, felt and non-wovens; special yarns, twine, cordage, ropes and cabl ...",80349.0,,28.0000272,2.9999825,-36.8535712,174.7456809,56.02005.0Algeria,13332741.0,
2005.0,2005.0,Export,Algeria,World,57.0,Carpets and other textile floor coverings,1222393.0,,28.0000272,2.9999825,-36.8535712,174.7456809,57.02005.0Algeria,5314311.0,
2005.0,2005.0,Export,Algeria,World,58.0,"Special woven fabrics; tufted textile fabrics; lace, tapestries; trimmings; ...",200422.0,,28.0000272,2.9999825,-36.8535712,174.7456809,58.02005.0Algeria,10093468.0,
2005.0,2005.0,Export,Algeria,World,59.0,"Impregnated, coated, covered or laminated textile fabrics",3717.0,,28.0000272,2.9999825,-36.8535712,174.7456809,59.02005.0Algeria,8117461.0,
2005.0,2005.0,Export,Algeria,World,61.0,"Articles of apparel and clothing accessories, knitted or crocheted",159002.0,,28.0000272,2.9999825,-36.8535712,174.7456809,61.02005.0Algeria,40177001.0,
2005.0,2005.0,Export,Algeria,World,62.0,"Articles of apparel and clothing accessories, not knitted or crocheted",40889.0,,28.0000272,2.9999825,-36.8535712,174.7456809,62.02005.0Algeria,33987542.0,
2005.0,2005.0,Export,Algeria,World,63.0,Other made up textile articles; sets; worn clothing and worn textile articl ...,1171670.0,,28.0000272,2.9999825,-36.8535712,174.7456809,63.02005.0Algeria,25804838.0,
2005.0,2005.0,Export,Algeria,World,64.0,"Footwear, gaiters and the like; parts of such articles",242735.0,,28.0000272,2.9999825,-36.8535712,174.7456809,64.02005.0Algeria,43076390.0,
2005.0,2005.0,Export,Algeria,World,65.0,Headgear and parts thereof,1482.0,,28.0000272,2.9999825,-36.8535712,174.7456809,65.02005.0Algeria,5156141.0,
2005.0,2005.0,Export,Algeria,World,67.0,Prepared feathers and down and articles made of feathers or of down,150.0,,28.0000272,2.9999825,-36.8535712,174.7456809,67.02005.0Algeria,1305892.0,
2005.0,2005.0,Export,Algeria,World,68.0,"Articles of stone, plaster, cement, asbestos, mica or similar materials",21821.0,,28.0000272,2.9999825,-36.8535712,174.7456809,68.02005.0Algeria,56274524.0,
2005.0,2005.0,Export,Algeria,World,69.0,Ceramic products,1165099.0,,28.0000272,2.9999825,-36.8535712,174.7456809,69.02005.0Algeria,88768109.0,
2005.0,2005.0,Export,Algeria,World,70.0,Glass and glassware,884316.0,,28.0000272,2.9999825,-36.8535712,174.7456809,70.02005.0Algeria,82326293.0,
2005.0,2005.0,Export,Algeria,World,71.0,"Natural or cultured pearls, precious or semi-precious stones",6182.0,,28.0000272,2.9999825,-36.8535712,174.7456809,71.02005.0Algeria,4475333.0,
2005.0,2005.0,Export,Algeria,World,72.0,Iron and steel,162265455.0,,28.0000272,2.9999825,-36.8535712,174.7456809,72.02005.0Algeria,1034330260.0,
2005.0,2005.0,Export,Algeria,World,73.0,Articles of iron or steel,6442936.0,,28.0000272,2.9999825,-36.8535712,174.7456809,73.02005.0Algeria,1015151644.0,
2005.0,2005.0,Export,Algeria,World,74.0,Copper and articles thereof,50561966.0,,28.0000272,2.9999825,-36.8535712,174.7456809,74.02005.0Algeria,85683994.0,
2005.0,2005.0,Export,Algeria,World,76.0,Aluminum and articles thereof,8205026.0,,28.0000272,2.9999825,-36.8535712,174.7456809,76.02005.0Algeria,134243192.0,
2005.0,2005.0,Export,Algeria,World,78.0,Lead and articles thereof,73944.0,,28.0000272,2.9999825,-36.8535712,174.7456809,78.02005.0Algeria,9938040.0,
2005.0,2005.0,Export,Algeria,World,79.0,Zinc and articles thereof,38418588.0,,28.0000272,2.9999825,-36.8535712,174.7456809,79.02005.0Algeria,2013995.0,
2005.0,2005.0,Export,Algeria,World,82.0,"Tools, implements, cutlery, spoons and forks, of base metal",1022328.0,,28.0000272,2.9999825,-36.8535712,174.7456809,82.02005.0Algeria,118752728.0,
2005.0,2005.0,Export,Algeria,World,83.0,Miscellaneous articles of base metal,79936.0,,28.0000272,2.9999825,-36.8535712,174.7456809,83.02005.0Algeria,48695366.0,
