yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
1997,1997,Import,Cyprus,96,Miscellaneous manufactured articles,Eastern Asia,Asia,2505450
1997,1997,Import,Cyprus,96,Miscellaneous manufactured articles,Eastern Europe,Europe,134597
1997,1997,Import,Cyprus,96,Miscellaneous manufactured articles,Latin America and the Caribbean,Americas,17304
1997,1997,Import,Cyprus,96,Miscellaneous manufactured articles,Northern Africa,Africa,9342
1997,1997,Import,Cyprus,96,Miscellaneous manufactured articles,Northern America,Americas,750477
1997,1997,Import,Cyprus,96,Miscellaneous manufactured articles,Northern Europe,Europe,1993149
1997,1997,Import,Cyprus,96,Miscellaneous manufactured articles,South-eastern Asia,Asia,384697
1997,1997,Import,Cyprus,96,Miscellaneous manufactured articles,Southern Europe,Europe,2425408
1997,1997,Import,Cyprus,96,Miscellaneous manufactured articles,Sub-Saharan Africa,Africa,1569
1997,1997,Import,Cyprus,96,Miscellaneous manufactured articles,Western Europe,Europe,2906749
1997,1997,Import,Cyprus,96,Miscellaneous manufactured articles,World,World,12710375
