yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion_export,Region_export,TradeValue_export,rtLat,rtLon,ptLon,ptLat,mid,Subregion_import,Region_import,TradeValue_import
1996.0,1996.0,Export,Turkey,1.0,Live animals,World,World,84971616.0,38.9597594,34.9249653,,,11996Turkey,World,World,165801040.0
1996.0,1996.0,Export,Turkey,2.0,Meat and edible meat offal,World,World,15712127.0,38.9597594,34.9249653,,,21996Turkey,World,World,25100048.0
1996.0,1996.0,Export,Turkey,3.0,"Fish, crustaceans, molluscs, aquatic invertebrates nes",World,World,55195428.0,38.9597594,34.9249653,,,31996Turkey,World,World,33520048.0
1996.0,1996.0,Export,Turkey,4.0,"Dairy products, eggs, honey, edible animal product nes",World,World,44915652.0,38.9597594,34.9249653,,,41996Turkey,World,World,40584184.0
1996.0,1996.0,Export,Turkey,5.0,"Products of animal origin, nes",World,World,44281852.0,38.9597594,34.9249653,,,51996Turkey,World,World,14608864.0
1996.0,1996.0,Export,Turkey,6.0,"Live trees, plants, bulbs, roots, cut flowers etc",World,World,17242708.0,38.9597594,34.9249653,,,61996Turkey,World,World,17338860.0
1996.0,1996.0,Export,Turkey,7.0,Edible vegetables and certain roots and tubers,World,World,476795104.0,38.9597594,34.9249653,,,71996Turkey,World,World,20429026.0
1996.0,1996.0,Export,Turkey,8.0,"Edible fruit, nuts, peel of citrus fruit, melons",World,World,1134042624.0,38.9597594,34.9249653,,,81996Turkey,World,World,57416876.0
1996.0,1996.0,Export,Turkey,9.0,"Coffee, tea, mate and spices",World,World,51215228.0,38.9597594,34.9249653,,,91996Turkey,World,World,39817964.0
1996.0,1996.0,Export,Turkey,10.0,Cereals,World,World,28474956.0,38.9597594,34.9249653,,,101996Turkey,World,World,760683008.0
1996.0,1996.0,Export,Turkey,11.0,"Milling products, malt, starches, inulin, wheat gluten",World,World,213742384.0,38.9597594,34.9249653,,,111996Turkey,World,World,4422173.0
1996.0,1996.0,Export,Turkey,12.0,"Oil seed, oleagic fruits, grain, seed, fruit, etc, nes",World,World,52248252.0,38.9597594,34.9249653,,,121996Turkey,World,World,278685792.0
1996.0,1996.0,Export,Turkey,14.0,"Vegetable plaiting materials, vegetable products nes",World,World,16607343.0,38.9597594,34.9249653,,,141996Turkey,World,World,2799402.0
1996.0,1996.0,Export,Turkey,15.0,"Animal,vegetable fats and oils, cleavage products, etc",World,World,357563968.0,38.9597594,34.9249653,,,151996Turkey,World,World,482828672.0
1996.0,1996.0,Export,Turkey,16.0,"Meat, fish and seafood food preparations nes",World,World,57730584.0,38.9597594,34.9249653,,,161996Turkey,World,World,2106154.0
1996.0,1996.0,Export,Turkey,17.0,Sugars and sugar confectionery,World,World,198938432.0,38.9597594,34.9249653,,,171996Turkey,World,World,292779840.0
1996.0,1996.0,Export,Turkey,18.0,Cocoa and cocoa preparations,World,World,90053240.0,38.9597594,34.9249653,,,181996Turkey,World,World,47386908.0
1996.0,1996.0,Export,Turkey,19.0,"Cereal, flour, starch, milk preparations and products",World,World,300854784.0,38.9597594,34.9249653,,,191996Turkey,World,World,22320890.0
1996.0,1996.0,Export,Turkey,20.0,"Vegetable, fruit, nut, etc food preparations",World,World,562564288.0,38.9597594,34.9249653,,,201996Turkey,World,World,12963458.0
1996.0,1996.0,Export,Turkey,21.0,Miscellaneous edible preparations,World,World,84713064.0,38.9597594,34.9249653,,,211996Turkey,World,World,71479784.0
1996.0,1996.0,Export,Turkey,22.0,"Beverages, spirits and vinegar",World,World,104912688.0,38.9597594,34.9249653,,,221996Turkey,World,World,45442912.0
