yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue
2003,2003,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Australia and New Zealand,Oceania,14986
2003,2003,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Eastern Asia,Asia,161930168
2003,2003,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Eastern Europe,Europe,1999742
2003,2003,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Latin America and the Caribbean,Americas,8135704
2003,2003,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Northern Africa,Africa,1015923
2003,2003,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Northern America,Americas,15923228
2003,2003,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Northern Europe,Europe,12923186
2003,2003,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,South-eastern Asia,Asia,11145242
2003,2003,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Southern Asia,Asia,66849
2003,2003,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Southern Europe,Europe,15482335
2003,2003,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Sub-Saharan Africa,Africa,859
2003,2003,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Western Asia,Asia,9952656
2003,2003,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,Western Europe,Europe,163948211
2003,2003,Import,Jordan,87,Vehicles other than railway or tramway rolling stock,World,World,407273415
