yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2000,2000,Re-Import,Cyprus,89,"Ships, boats and other floating structures",World,World,320,34.9823018,33.1451285,,
2001,2001,Re-Import,Cyprus,89,"Ships, boats and other floating structures",World,World,5138,34.9823018,33.1451285,,
2019,2019,Re-Import,Georgia,89,"Ships, boats and floating structures",World,World,3245907,32.3293809,-83.1137366,,
2017,2017,Re-Import,Lebanon,89,"Ships, boats and floating structures",World,World,61417,33.87,35.84,,
2017,2017,Re-Import,Malta,89,"Ships, boats and floating structures",World,World,1738910,35.8885993,14.4476911,,
2012,2012,Re-Import,Bahrain,89,"Ships, boats and floating structures",World,World,15742,26.1551249,50.5344606,,
2015,2015,Re-Import,Bahrain,89,"Ships, boats and floating structures",World,World,133949,26.1551249,50.5344606,,
2017,2017,Re-Import,Bahrain,89,"Ships, boats and floating structures",World,World,16542,26.1551249,50.5344606,,
2018,2018,Re-Import,Bahrain,89,"Ships, boats and floating structures",World,World,168962,26.1551249,50.5344606,,
2014,2014,Re-Import,Armenia,89,"Ships, boats and floating structures",World,World,2789,40.7696272,44.6736646,,
2019,2019,Re-Import,Armenia,89,"Ships, boats and floating structures",World,World,200,40.7696272,44.6736646,,
2014,2014,Re-Import,Pakistan,89,"Ships, boats and floating structures",World,World,317164,30.3308401,71.247499,,
2016,2016,Re-Import,Pakistan,89,"Ships, boats and floating structures",World,World,8815,30.3308401,71.247499,,
2019,2019,Re-Import,Pakistan,89,"Ships, boats and floating structures",World,World,108,30.3308401,71.247499,,
