yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Subregion,Region,TradeValue,rtLat,rtLon,ptLon,ptLat
2002,2002,Export,Turkey,58,"Special woven fabrics; tufted textile fabrics; lace, tapestries; trimmings; ...",Australia and New Zealand,Oceania,4024802,38.9597594,34.9249653,-16.85099460447687,133.4130365630627
2002,2002,Export,Turkey,58,"Special woven fabrics; tufted textile fabrics; lace, tapestries; trimmings; ...",Central Asia,Asia,5520611,38.9597594,34.9249653,39.89317229901691,61.060280637304274
2002,2002,Export,Turkey,58,"Special woven fabrics; tufted textile fabrics; lace, tapestries; trimmings; ...",Eastern Asia,Asia,8230917,38.9597594,34.9249653,37.977378106878206,73.97804075806764
2002,2002,Export,Turkey,58,"Special woven fabrics; tufted textile fabrics; lace, tapestries; trimmings; ...",Eastern Europe,Europe,66549887,38.9597594,34.9249653,51.67568633314729,27.673469819741847
2002,2002,Export,Turkey,58,"Special woven fabrics; tufted textile fabrics; lace, tapestries; trimmings; ...",Egypt,Egypt,981190,38.9597594,34.9249653,,
2002,2002,Export,Turkey,58,"Special woven fabrics; tufted textile fabrics; lace, tapestries; trimmings; ...",Latin America and the Caribbean,Americas,2719299,38.9597594,34.9249653,17.925141963241547,-78.01492950057497
2002,2002,Export,Turkey,58,"Special woven fabrics; tufted textile fabrics; lace, tapestries; trimmings; ...",Northern America,Americas,39114194,38.9597594,34.9249653,43.897683433510366,-100.08947125585888
2002,2002,Export,Turkey,58,"Special woven fabrics; tufted textile fabrics; lace, tapestries; trimmings; ...",Northern Europe,Europe,24063759,38.9597594,34.9249653,59.36075159783851,25.01346951967388
2002,2002,Export,Turkey,58,"Special woven fabrics; tufted textile fabrics; lace, tapestries; trimmings; ...",South-eastern Asia,Asia,7503072,38.9597594,34.9249653,10.528384761701911,103.08333472012376
2002,2002,Export,Turkey,58,"Special woven fabrics; tufted textile fabrics; lace, tapestries; trimmings; ...",Southern Asia,Asia,468377,38.9597594,34.9249653,25.499703063807168,75.5024015339642
2002,2002,Export,Turkey,58,"Special woven fabrics; tufted textile fabrics; lace, tapestries; trimmings; ...",Southern Europe,Europe,43926064,38.9597594,34.9249653,40.12399607988535,20.742583178432696
