yr,periodDesc,rgDesc,rtTitle,cmdCode,cmdDescE,Sub-region,Region,TradeValue
2013,2013,Re-Import,Georgia,45,Cork and articles of cork,Eastern Asia,Asia,271
2013,2013,Re-Import,Georgia,45,Cork and articles of cork,World,World,271
