yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2020,2020.0,Import,Jordan,World,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1262303891.0,,31.1667049,36.941628,-36.8535712,174.7456809
2020,2020.0,Import,Jordan,Rep. of Korea,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",244453762.0,,31.1667049,36.941628,,
2020,2020.0,Import,Jordan,Kuwait,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",704.0,,31.1667049,36.941628,29.2733964,47.4979476
2020,2020.0,Import,Jordan,Lebanon,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",6476.0,,31.1667049,36.941628,33.8750629,35.843409
2020,2020.0,Import,Jordan,Latvia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9115.0,,31.1667049,36.941628,56.8406494,24.7537645
2020,2020.0,Import,Jordan,Lithuania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",774.0,,31.1667049,36.941628,55.3500003,23.7499997
2020,2020.0,Import,Jordan,Malaysia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",324053.0,,31.1667049,36.941628,4.5693754,102.2656823
2020,2020.0,Import,Jordan,Mexico,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",138130592.0,,31.1667049,36.941628,23.6585116,-102.0077097
2020,2020.0,Import,Jordan,"Other Asia, nes",87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",7856972.0,,31.1667049,36.941628,,
2020,2020.0,Import,Jordan,Morocco,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",851093.0,,31.1667049,36.941628,31.1728205,-7.3362482
2020,2020.0,Import,Jordan,Oman,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",915.0,,31.1667049,36.941628,21.0000287,57.0036901
2020,2020.0,Import,Jordan,Netherlands,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1906520.0,,31.1667049,36.941628,52.2434979,5.6343227
2020,2020.0,Import,Jordan,Aruba,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",67711.0,,31.1667049,36.941628,12.51756625,-69.98186415210564
2020,2020.0,Import,Jordan,New Zealand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19850.0,,31.1667049,36.941628,-41.5000831,172.8344077
2020,2020.0,Import,Jordan,Norway,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9401.0,,31.1667049,36.941628,60.5000209,9.0999715
2020,2020.0,Import,Jordan,Pakistan,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",147887.0,,31.1667049,36.941628,30.3308401,71.247499
2020,2020.0,Import,Jordan,Peru,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4071.0,,31.1667049,36.941628,-6.8699697,-75.0458515
2020,2020.0,Import,Jordan,Philippines,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17497.0,,31.1667049,36.941628,12.7503486,122.7312101
2020,2020.0,Import,Jordan,Poland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2738958.0,,31.1667049,36.941628,52.215933,19.134422
2020,2020.0,Import,Jordan,Portugal,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",4220068.0,,31.1667049,36.941628,39.6621648,-8.1353519
2020,2020.0,Import,Jordan,Qatar,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",51400.0,,31.1667049,36.941628,25.3336984,51.2295295
2020,2020.0,Import,Jordan,Romania,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1141056.0,,31.1667049,36.941628,45.9852129,24.6859225
2020,2020.0,Import,Jordan,Russian Federation,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",969808.0,,31.1667049,36.941628,64.6863136,97.7453061
2020,2020.0,Import,Jordan,Saudi Arabia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20407.0,,31.1667049,36.941628,25.6242618,42.3528328
2020,2020.0,Import,Jordan,India,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11099495.0,,31.1667049,36.941628,22.3511148,78.6677428
2020,2020.0,Import,Jordan,Slovakia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",5546844.0,,31.1667049,36.941628,48.7411522,19.4528646
2020,2020.0,Import,Jordan,Viet Nam,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",9364.0,,31.1667049,36.941628,15.9266657,107.9650855
2020,2020.0,Import,Jordan,Slovenia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",19394.0,,31.1667049,36.941628,45.8133113,14.4808369
2020,2020.0,Import,Jordan,South Africa,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",682507.0,,31.1667049,36.941628,-28.8166236,24.991639
2020,2020.0,Import,Jordan,Spain,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",40432350.0,,31.1667049,36.941628,39.3260685,-4.8379791
2020,2020.0,Import,Jordan,Sweden,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2108249.0,,31.1667049,36.941628,59.6749712,14.5208584
2020,2020.0,Import,Jordan,Switzerland,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",50523.0,,31.1667049,36.941628,46.7985624,8.2319736
2020,2020.0,Import,Jordan,Thailand,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",54173425.0,,31.1667049,36.941628,14.8971921,100.83273
2020,2020.0,Import,Jordan,United Arab Emirates,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1794620.0,,31.1667049,36.941628,24.0002488,53.9994829
2020,2020.0,Import,Jordan,Tunisia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",61567.0,,31.1667049,36.941628,33.8439408,9.400138
2020,2020.0,Import,Jordan,Turkey,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",29528282.0,,31.1667049,36.941628,38.9597594,34.9249653
2020,2020.0,Import,Jordan,Ukraine,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2542.0,,31.1667049,36.941628,49.4871968,31.2718321
2020,2020.0,Import,Jordan,North Macedonia,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",20202.0,,31.1667049,36.941628,41.6171214,21.7168387
2020,2020.0,Import,Jordan,Egypt,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2924603.0,,31.1667049,36.941628,26.2540493,29.2675469
2020,2020.0,Import,Jordan,United Kingdom,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",33811836.0,,31.1667049,36.941628,54.7023545,-3.2765753
2020,2020.0,Import,Jordan,Free Zones,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",14716981.0,,31.1667049,36.941628,5.57675525,-0.1653113957934536
2020,2020.0,Import,Jordan,USA,87.0,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",169008135.0,,31.1667049,36.941628,39.7837304,-100.445882
