yr,periodDesc,rgDesc,rtTitle,ptTitle,cmdCode,cmdDescE,TradeValue,Unnamed: 0,rtLat,rtLon,ptLat,ptLon
2015,2015.0,Export,Azerbaijan,World,64.0,Footwear; gaiters and the like; parts of such articles,99655.0,,40.3936294,47.7872508,-36.8535712,174.7456809
2015,2015.0,Export,Azerbaijan,Georgia,64.0,Footwear; gaiters and the like; parts of such articles,18904.0,,40.3936294,47.7872508,32.3293809,-83.1137366
2015,2015.0,Export,Azerbaijan,Italy,64.0,Footwear; gaiters and the like; parts of such articles,820.0,,40.3936294,47.7872508,42.6384261,12.674297
2015,2015.0,Export,Azerbaijan,Norway,64.0,Footwear; gaiters and the like; parts of such articles,250.0,,40.3936294,47.7872508,60.5000209,9.0999715
2015,2015.0,Export,Azerbaijan,Spain,64.0,Footwear; gaiters and the like; parts of such articles,2524.0,,40.3936294,47.7872508,39.3260685,-4.8379791
2015,2015.0,Export,Azerbaijan,United Arab Emirates,64.0,Footwear; gaiters and the like; parts of such articles,935.0,,40.3936294,47.7872508,24.0002488,53.9994829
2015,2015.0,Export,Azerbaijan,Turkmenistan,64.0,Footwear; gaiters and the like; parts of such articles,76220.0,,40.3936294,47.7872508,39.3763807,59.3924609
